t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right
2.045,0,0,-0.5245745,0,0,4.201938,0.07457446,37.28723,0,0
2.046,0,0,-0.5202793,0,0,4.295156,0.07027929,35.13964,0,0
2.047,0,0,-0.5158963,0,0,4.383005,0.06589626,32.94813,0,0
2.048,0,0,-0.5114309,0,0,4.465375,0.06143086,30.71543,0,0
2.049,0,0,-0.5068887,0,0,4.542163,0.05688868,28.44434,0,0
2.05,0,0,-0.5022754,0,0,4.613274,0.0522754,26.1377,0,0
2.051,0,0,-0.4975968,0,0,4.678618,0.0475968,23.7984,0,0
2.052,0,0,-0.4928587,0,0,4.738114,0.04285868,21.42934,0,0
2.053,0,0,-0.488067,0,0,4.791687,0.038067,19.0335,0,0
2.054,0,0,-0.4832277,0,0,4.839271,0.03322773,16.61386,0,0
2.055,0,0,-0.4783469,0,0,4.880805,0.02834691,14.17346,0,0
2.056,0,0,-0.4734307,0,0,4.916239,0.02343066,11.71533,0,0
2.057,0,0,-0.4684851,0,0,4.945528,0.01848514,9.242572,0,0
2.058,0,0,-0.4635165,0,0,4.968634,0.0135165,6.75825,0,0
2.059,0,0,-0.458531,0,0,4.98553,0.008530959,4.26548,0,0
2.06,0,0,-0.4535348,0,0,4.996193,0.003534779,1.76739,0,0
2.061,0,0,-0.4485342,0,0,5.000612,0,0,0,0
2.062,0,0,-0.4435335,0,0,5.000612,0,0,0,0
2.063,0,0,-0.4385329,0,0,5.000612,0,0,0,0
2.064,0,0,-0.4335323,0,0,5.000612,0,0,0,0
2.065,0,0,-0.4285317,0,0,5.000612,0,0,0,0
2.066,0,0,-0.4235311,0,0,5.000612,0,0,0,0
2.067,0,0,-0.4185304,0,0,5.000612,0,0,0,0
2.068,0,0,-0.4135298,0,0,5.000612,0,0,0,0
2.069,0,0,-0.4085292,0,0,5.000612,0,0,0,0
2.07,0,0,-0.4035286,0,0,5.000612,0,0,0,0
2.071,0,0,-0.398528,0,0,5.000612,0,0,0,0
2.072,0,0,-0.3935273,0,0,5.000612,0,0,0,0
2.073,0,0,-0.3885267,0,0,5.000612,0,0,0,0
2.074,0,0,-0.3835261,0,0,5.000612,0,0,0,0
2.075,0,0,-0.3785255,0,0,5.000612,0,0,0,0
2.076,0,0,-0.3735248,0,0,5.000612,0,0,0,0
2.077,0,0,-0.3685242,0,0,5.000612,0,0,0,0
2.078,0,0,-0.3635236,0,0,5.000612,0,0,0,0
2.079,0,0,-0.358523,0,0,5.000612,0,0,0,0
2.08,0,0,-0.3535224,0,0,5.000612,0,0,0,0
2.081,0,0,-0.3485217,0,0,5.000612,0,0,0,0
2.082,0,0,-0.3435211,0,0,5.000612,0,0,0,0
2.083,0,0,-0.3385205,0,0,5.000612,0,0,0,0
2.084,0,0,-0.3335199,0,0,5.000612,0,0,0,0
2.085,0,0,-0.3285193,0,0,5.000612,0,0,0,0
2.086,0,0,-0.3235186,0,0,5.000612,0,0,0,0
2.087,0,0,-0.318518,0,0,5.000612,0,0,0,0
2.088,0,0,-0.3135174,0,0,5.000612,0,0,0,0
2.089,0,0,-0.3085168,0,0,5.000612,0,0,0,0
2.09,0,0,-0.3035161,0,0,5.000612,0,0,0,0
2.091,0,0,-0.2985155,0,0,5.000612,0,0,0,0
2.092,0,0,-0.2935149,0,0,5.000612,0,0,0,0
2.093,0,0,-0.2885143,0,0,5.000612,0,0,0,0
2.094,0,0,-0.2835137,0,0,5.000612,0,0,0,0
2.095,0,0,-0.278513,0,0,5.000612,0,0,0,0
2.096,0,0,-0.2735124,0,0,5.000612,0,0,0,0
2.097,0,0,-0.2685118,0,0,5.000612,0,0,0,0
2.098,0,0,-0.2635112,0,0,5.000612,0,0,0,0
2.099,0,0,-0.2585106,0,0,5.000612,0,0,0,0
2.1,0,0,-0.2535099,0,0,5.000612,0,0,0,0
2.101,0,0,-0.2485093,0,0,5.000612,0,0,0,0
2.102,0,0,-0.2435087,0,0,5.000612,0,0,0,0
2.103,0,0,-0.2385081,0,0,5.000612,0,0,0,0
2.104,0,0,-0.2335075,0,0,5.000612,0,0,0,0
2.105,0,0,-0.2285069,0,0,5.000612,0,0,0,0
2.106,0,0,-0.2235063,0,0,5.000612,0,0,0,0
2.107,0,0,-0.2185057,0,0,5.000612,0,0,0,0
2.108,0,0,-0.2135051,0,0,5.000612,0,0,0,0
2.109,0,0,-0.2085045,0,0,5.000612,0,0,0,0
2.11,0,0,-0.2035039,0,0,5.000612,0,0,0,0
2.111,0,0,-0.1985033,0,0,5.000612,0,0,0,0
2.112,0,0,-0.1935027,0,0,5.000612,0,0,0,0
2.113,0,0,-0.1885021,0,0,5.000612,0,0,0,0
2.114,0,0,-0.1835015,0,0,5.000612,0,0,0,0
2.115,0,0,-0.1785008,0,0,5.000612,0,0,0,0
2.116,0,0,-0.1735002,0,0,5.000612,0,0,0,0
2.117,0,0,-0.1684996,0,0,5.000612,0,0,0,0
2.118,0,0,-0.163499,0,0,5.000612,0,0,0,0
2.119,0,0,-0.1584984,0,0,5.000612,0,0,0,0
2.12,0,0,-0.1534978,0,0,5.000612,0,0,0,0
2.121,0,0,-0.1484972,0,0,5.000612,0,0,0,0
2.122,0,0,-0.1434966,0,0,5.000612,0,0,0,0
2.123,0,0,-0.138496,0,0,5.000612,0,0,0,0
2.124,0,0,-0.1334954,0,0,5.000612,0,0,0,0
2.125,0,0,-0.1284948,0,0,5.000612,0,0,0,0
2.126,0,0,-0.1234942,0,0,5.000612,0,0,0,0
2.127,0,0,-0.1184936,0,0,5.000612,0,0,0,0
2.128,0,0,-0.1134929,0,0,5.000612,0,0,0,0
2.129,0,0,-0.1084923,0,0,5.000612,0,0,0,0
2.13,0,0,-0.1034917,0,0,5.000612,0,0,0,0
2.131,0,0,-0.0984911,0,0,5.000612,0,0,0,0
2.132,0,0,-0.09349049,0,0,5.000612,0,0,0,0
2.133,0,0,-0.08848988,0,0,5.000612,0,0,0,0
2.134,0,0,-0.08348926,0,0,5.000612,0,0,0,0
2.135,0,0,-0.07848865,0,0,5.000612,0,0,0,0
2.136,0,0,-0.07348803,0,0,5.000612,0,0,0,0
2.137,0,0,-0.06848742,0,0,5.000612,0,0,0,0
2.138,0,0,-0.06348681,0,0,5.000612,0,0,0,0
2.139,0,0,-0.05848619,0,0,5.000612,0,0,0,0
2.14,0,0,-0.05348558,0,0,5.000612,0,0,0,0
2.141,0,0,-0.04848497,0,0,5.000612,0,0,0,0
2.142,0,0,-0.04348435,0,0,5.000612,0,0,0,0
2.143,0,0,-0.03848374,0,0,5.000612,0,0,0,0
2.144,0,0,-0.03348313,0,0,5.000612,0,0,0,0
2.145,0,0,-0.02848251,0,0,5.000612,0,0,0,0
2.146,0,0,-0.0234819,0,0,5.000612,0,0,0,0
2.147,0,0,-0.01848129,0,0,5.000612,0,0,0,0
2.148,0,0,-0.01348068,0,0,5.000612,0,0,0,0
2.149,0,0,-0.008480066,0,0,5.000612,0,0,0,0
2.15,0,0,-0.003479454,0,0,5.000612,0,0,0,0
2.151,0,0,0.001521158,0,0,5.000612,0,0,0,0
2.152,0,0,0.00652177,0,0,5.000612,0,0,0,0
2.153,0,0,0.01152238,0,0,5.000612,0,0,0,0
2.154,0,0,0.01652299,0,0,5.000612,0,0,0,0
2.155,0,0,0.02152361,0,0,5.000612,0,0,0,0
2.156,0,0,0.02652422,0,0,5.000612,0,0,0,0
2.157,0,0,0.03152483,0,0,5.000612,0,0,0,0
2.158,0,0,0.03652544,0,0,5.000612,0,0,0,0
2.159,0,0,0.04152606,0,0,5.000612,0,0,0,0
2.16,0,0,0.04652667,0,0,5.000612,0,0,0,0
2.161,0,0,0.05152728,0,0,5.000612,0,0,0,0
2.162,0,0,0.0565279,0,0,5.000612,0,0,0,0
2.163,0,0,0.06152851,0,0,5.000612,0,0,0,0
2.164,0,0,0.06652912,0,0,5.000612,0,0,0,0
2.165,0,0,0.07152974,0,0,5.000612,0,0,0,0
2.166,0,0,0.07653035,0,0,5.000612,0,0,0,0
2.167,0,0,0.08153097,0,0,5.000612,0,0,0,0
2.168,0,0,0.08653158,0,0,5.000612,0,0,0,0
2.169,0,0,0.09153219,0,0,5.000612,0,0,0,0
2.17,0,0,0.09653281,0,0,5.000612,0,0,0,0
2.171,0,0,0.1015334,0,0,5.000612,0,0,0,0
2.172,0,0,0.106534,0,0,5.000612,0,0,0,0
2.173,0,0,0.1115346,0,0,5.000612,0,0,0,0
2.174,0,0,0.1165353,0,0,5.000612,0,0,0,0
2.175,0,0,0.1215359,0,0,5.000612,0,0,0,0
2.176,0,0,0.1265365,0,0,5.000612,0,0,0,0
2.177,0,0,0.1315371,0,0,5.000612,0,0,0,0
2.178,0,0,0.1365377,0,0,5.000612,0,0,0,0
2.179,0,0,0.1415383,0,0,5.000612,0,0,0,0
2.18,0,0,0.1465389,0,0,5.000612,0,0,0,0
2.181,0,0,0.1515395,0,0,5.000612,0,0,0,0
2.182,0,0,0.1565401,0,0,5.000612,0,0,0,0
2.183,0,0,0.1615407,0,0,5.000612,0,0,0,0
2.184,0,0,0.1665413,0,0,5.000612,0,0,0,0
2.185,0,0,0.1715419,0,0,5.000612,0,0,0,0
2.186,0,0,0.1765426,0,0,5.000612,0,0,0,0
2.187,0,0,0.1815432,0,0,5.000612,0,0,0,0
2.188,0,0,0.1865438,0,0,5.000612,0,0,0,0
2.189,0,0,0.1915444,0,0,5.000612,0,0,0,0
2.19,0,0,0.196545,0,0,5.000612,0,0,0,0
2.191,0,0,0.2015456,0,0,5.000612,0,0,0,0
2.192,0,0,0.2065462,0,0,5.000612,0,0,0,0
2.193,0,0,0.2115468,0,0,5.000612,0,0,0,0
2.194,0,0,0.2165474,0,0,5.000612,0,0,0,0
2.195,0,0,0.221548,0,0,5.000612,0,0,0,0
2.196,0,0,0.2265486,0,0,5.000612,0,0,0,0
2.197,0,0,0.2315492,0,0,5.000612,0,0,0,0
2.198,0,0,0.2365498,0,0,5.000612,0,0,0,0
2.199,0,0,0.2415504,0,0,5.000612,0,0,0,0
2.2,0,0,0.246551,0,0,5.000612,0,0,0,0
2.201,0,0,0.2515517,0,0,5.000612,0,0,0,0
2.202,0,0,0.2565523,0,0,5.000612,0,0,0,0
2.203,0,0,0.2615529,0,0,5.000612,0,0,0,0
2.204,0,0,0.2665535,0,0,5.000612,0,0,0,0
2.205,0,0,0.2715541,0,0,5.000612,0,0,0,0
2.206,0,0,0.2765548,0,0,5.000612,0,0,0,0
2.207,0,0,0.2815554,0,0,5.000612,0,0,0,0
2.208,0,0,0.286556,0,0,5.000612,0,0,0,0
2.209,0,0,0.2915566,0,0,5.000612,0,0,0,0
2.21,0,0,0.2965572,0,0,5.000612,0,0,0,0
2.211,0,0,0.3015579,0,0,5.000612,0,0,0,0
2.212,0,0,0.3065585,0,0,5.000612,0,0,0,0
2.213,0,0,0.3115591,0,0,5.000612,0,0,0,0
2.214,0,0,0.3165597,0,0,5.000612,0,0,0,0
2.215,0,0,0.3215604,0,0,5.000612,0,0,0,0
2.216,0,0,0.326561,0,0,5.000612,0,0,0,0
2.217,0,0,0.3315616,0,0,5.000612,0,0,0,0
2.218,0,0,0.3365622,0,0,5.000612,0,0,0,0
2.219,0,0,0.3415628,0,0,5.000612,0,0,0,0
2.22,0,0,0.3465635,0,0,5.000612,0,0,0,0
2.221,0,0,0.3515641,0,0,5.000612,0,0,0,0
2.222,0,0,0.3565647,0,0,5.000612,0,0,0,0
2.223,0,0,0.3615653,0,0,5.000612,0,0,0,0
2.224,0,0,0.3665659,0,0,5.000612,0,0,0,0
2.225,0,0,0.3715666,0,0,5.000612,0,0,0,0
2.226,0,0,0.3765672,0,0,5.000612,0,0,0,0
2.227,0,0,0.3815678,0,0,5.000612,0,0,0,0
2.228,0,0,0.3865684,0,0,5.000612,0,0,0,0
2.229,0,0,0.391569,0,0,5.000612,0,0,0,0
2.23,0,0,0.3965697,0,0,5.000612,0,0,0,0
2.231,0,0,0.4015703,0,0,5.000612,0,0,0,0
2.232,0,0,0.4065709,0,0,5.000612,0,0,0,0
2.233,0,0,0.4115715,0,0,5.000612,0,0,0,0
2.234,0,0,0.4165722,0,0,5.000612,0,0,0,0
2.235,0,0,0.4215728,0,0,5.000612,0,0,0,0
2.236,0,0,0.4265734,0,0,5.000612,0,0,0,0
2.237,0,0,0.431574,0,0,5.000612,0,0,0,0
2.238,0,0,0.4365746,0,0,5.000612,0,0,0,0
2.239,0,0,0.4415753,0,0,5.000612,0,0,0,0
2.24,0,0,0.4465759,0,0,5.000612,0,0,0,0
2.241,0,0,0.4515765,0,0,5.000612,0,0,0.001576498,0.7882491
2.242,0,0,0.4565752,0,0,4.998641,0,0,0.006575152,3.287576
2.243,0,0,0.4615656,0,0,4.990422,0,0,0.01156558,5.782791
2.244,0,0,0.4665416,0,0,4.975965,0,0,0.01654156,8.270778
2.245,0,0,0.4714969,0,0,4.955288,0,0,0.02149685,10.74842
2.246,0,0,0.4764253,0,0,4.928417,0,0,0.02642526,13.21263
2.247,0,0,0.4813206,0,0,4.895386,0,0,0.03132065,15.66032
2.248,0,0,0.4861769,0,0,4.856235,0,0,0.03617688,18.08844
2.249,0,0,0.4909879,0,0,4.811014,0,0,0.04098789,20.49395
2.25,0,0,0.4957477,0,0,4.759779,0,0,0.04574768,22.87384
2.251,0,0,0.5004503,0,0,4.702594,0,0,0.05045025,25.22512
2.252,0,0,0.5050898,0,0,4.639532,0,0,0.05508976,27.54488
2.253,0,0,0.5096604,0,0,4.570669,0,0,0.05966042,29.83021
2.254,0,0,0.5141565,0,0,4.496094,0,0,0.06415652,32.07826
2.255,0,0,0.5185724,0,0,4.415898,0,0,0.06857239,34.28619
2.256,0,0,0.5229025,0,0,4.330183,0,0,0.07290255,36.45127
2.257,0,0,0.5271416,0,0,4.239055,0,0,0.07714163,38.57081
2.258,0,0,0.5312843,0,0,4.142628,0,0,0.08128427,40.64214
2.259,0,0,0.5353253,0,0,4.041022,0,0,0.08532529,42.66264
2.26,0,0,0.5392597,0,0,3.934366,0,0,0.08925967,44.62983
2.261,0,0,0.5430825,0,0,3.822791,0,0,0.09308247,46.54124
2.262,0,0,0.5467889,0,0,3.706438,0,0,0.09678893,48.39446
2.263,0,0,0.5503744,0,0,3.585452,0,0,0.1003744,50.18719
2.264,0,0,0.5538344,0,0,3.459984,0,0,0.1038344,51.91719
2.265,0,0,0.5571645,0,0,3.330191,0,0,0.1071645,53.58227
2.266,0,0,0.5603608,0,0,3.196235,0,0,0.1103608,55.18039
2.267,0,0,0.5634191,0,0,3.058284,0,0,0.1134191,56.70955
2.268,0,0,0.5663356,0,0,2.91651,0,0,0.1163356,58.16781
2.269,0,0,0.5691067,0,0,2.771091,0,0,0.1191067,59.55335
2.27,0,0,0.5717289,0,0,2.622207,0,0,0.1217289,60.86444
2.271,0,0,0.574199,0,0,2.470046,0,0,0.124199,62.09948
2.272,0,0,0.5765138,0,0,2.314798,0,0,0.1265138,63.25688
2.273,0,0,0.5786704,0,0,2.156655,0,0,0.1286704,64.33522
2.274,0,0,0.5806662,0,0,1.995817,0,0,0.1306662,65.33312
2.275,0,0,0.5824987,0,0,1.832484,0,0,0.1324987,66.24937
2.276,0,0,0.5841656,0,0,1.666861,0,0,0.1341656,67.08279
2.277,0,0,0.5856647,0,0,1.499154,0,0,0.1356647,67.83237
2.278,0,0,0.5869943,0,0,1.329573,0,0,0.1369943,68.49718
2.279,0,0,0.5881527,0,0,1.15833,0,0,0.1381527,69.07635
2.28,0,0,0.5891383,0,0,0.9856393,0,0,0.1391383,69.56916
2.281,0,0,0.58995,0,0,0.8117164,0,0,0.13995,69.97501
2.282,0,0,0.5905868,0,0,0.6367789,0,0,0.1405868,70.29339
2.283,0,0,0.5910478,0,0,0.4610454,0,0,0.1410478,70.52391
2.284,0,0,0.5913326,0,0,0.2847356,0,0,0.1413326,70.66628
2.285,0,0,0.5914406,0,0,0.1080699,0,0,0.1414406,70.72031
2.286,0,0,0.5913719,0,0,-0.06873085,0,0,0.1413719,70.68594
2.287,0,0,0.5911264,0,0,-0.2454457,0,0,0.1411264,70.56322
2.288,0,0,0.5907046,0,0,-0.4218538,0,0,0.1407046,70.35228
2.289,0,0,0.5901068,0,0,-0.5977345,0,0,0.1401068,70.05342
2.29,0,0,0.589334,0,0,-0.772868,0,0,0.1393339,69.66698
2.291,0,0,0.5883869,0,0,-0.9470355,0,0,0.1383869,69.19344
2.292,0,0,0.5872669,0,0,-1.120019,0,0,0.1372669,68.63343
2.293,0,0,0.5859753,0,0,-1.291603,0,0,0.1359753,67.98764
2.294,0,0,0.5845137,0,0,-1.461572,0,0,0.1345137,67.25686
2.295,0,0,0.582884,0,0,-1.629714,0,0,0.132884,66.44201
2.296,0,0,0.5810882,0,0,-1.795819,0,0,0.1310882,65.54409
2.297,0,0,0.5791285,0,0,-1.959679,0,0,0.1291285,64.56425
2.298,0,0,0.5770074,0,0,-2.12109,0,0,0.1270074,63.5037
2.299,0,0,0.5747275,0,0,-2.279849,0,0,0.1247275,62.36377
2.3,0,0,0.5722918,0,0,-2.435759,0,0,0.1222918,61.14589
2.301,0,0,0.5697032,0,0,-2.588623,0,0,0.1197032,59.85158
2.302,0,0,0.5669649,0,0,-2.738252,0,0,0.1169649,58.48246
2.303,0,0,0.5640805,0,0,-2.884458,0,0,0.1140805,57.04024
2.304,0,0,0.5610534,0,0,-3.027059,0,0,0.1110534,55.5267
2.305,0,0,0.5578875,0,0,-3.165876,0,0,0.1078875,53.94374
2.306,0,0,0.5545868,0,0,-3.300735,0,0,0.1045868,52.29338
2.307,0,0,0.5511553,0,0,-3.431468,0,0,0.1011553,50.57766
2.308,0,0,0.5475974,0,0,-3.557913,0,0,0.09759741,48.7987
2.309,0,0,0.5439175,0,0,-3.679909,0,0,0.09391747,46.95874
2.31,0,0,0.5401202,0,0,-3.797306,0,0,0.09012018,45.06009
2.311,0,0,0.5362102,0,0,-3.909956,0,0,0.08621024,43.10512
2.312,0,0,0.5321925,0,0,-4.017719,0,0,0.08219253,41.09626
2.313,0,0,0.5280721,0,0,-4.12046,0,0,0.07807206,39.03603
2.314,0,0,0.523854,0,0,-4.21805,0,0,0.07385401,36.92701
2.315,0,0,0.5195436,0,0,-4.310367,0,0,0.06954364,34.77182
2.316,0,0,0.5151464,0,0,-4.397297,0,0,0.06514637,32.57318
2.317,0,0,0.5106676,0,0,-4.47873,0,0,0.06066762,30.33381
2.318,0,0,0.5061131,0,0,-4.554564,0,0,0.05611305,28.05652
2.319,0,0,0.5014883,0,0,-4.624706,0,0,0.05148832,25.74416
2.32,0,0,0.4967993,0,0,-4.689066,0,0,0.04679926,23.39963
2.321,0,0,0.4920517,0,0,-4.747565,0,0,0.04205169,21.02584
2.322,0,0,0.4872515,0,0,-4.80013,0,0,0.03725155,18.62577
2.323,0,0,0.4824049,0,0,-4.846694,0,0,0.03240485,16.20243
2.324,0,0,0.4775177,0,0,-4.8872,0,0,0.02751766,13.75883
2.325,0,0,0.4725961,0,0,-4.921597,0,0,0.02259608,11.29804
2.326,0,0,0.4676462,0,0,-4.949842,0,0,0.01764624,8.823119
2.327,0,0,0.4626743,0,0,-4.9719,0,0,0.01267435,6.337173
2.328,0,0,0.4576866,0,0,-4.987743,0,0,0.0076866,3.8433
2.329,0,0,0.4526893,0,0,-4.997352,0,0,0.002689257,1.344629
2.33,0,0,0.4476885,0,0,-5.000713,0,0,0,0
2.331,0,0,0.4426878,0,0,-5.000713,0,0,0,0
2.332,0,0,0.4376871,0,0,-5.000713,0,0,0,0
2.333,0,0,0.4326864,0,0,-5.000713,0,0,0,0
2.334,0,0,0.4276857,0,0,-5.000713,0,0,0,0
2.335,0,0,0.422685,0,0,-5.000713,0,0,0,0
2.336,0,0,0.4176843,0,0,-5.000713,0,0,0,0
2.337,0,0,0.4126836,0,0,-5.000713,0,0,0,0
2.338,0,0,0.4076829,0,0,-5.000713,0,0,0,0
2.339,0,0,0.4026822,0,0,-5.000713,0,0,0,0
2.34,0,0,0.3976814,0,0,-5.000713,0,0,0,0
2.341,0,0,0.3926807,0,0,-5.000713,0,0,0,0
2.342,0,0,0.38768,0,0,-5.000713,0,0,0,0
2.343,0,0,0.3826793,0,0,-5.000713,0,0,0,0
2.344,0,0,0.3776786,0,0,-5.000713,0,0,0,0
2.345,0,0,0.3726779,0,0,-5.000713,0,0,0,0
2.346,0,0,0.3676772,0,0,-5.000713,0,0,0,0
2.347,0,0,0.3626765,0,0,-5.000713,0,0,0,0
2.348,0,0,0.3576758,0,0,-5.000713,0,0,0,0
2.349,0,0,0.3526751,0,0,-5.000713,0,0,0,0
2.35,0,0,0.3476743,0,0,-5.000713,0,0,0,0
2.351,0,0,0.3426736,0,0,-5.000713,0,0,0,0
2.352,0,0,0.3376729,0,0,-5.000713,0,0,0,0
2.353,0,0,0.3326722,0,0,-5.000713,0,0,0,0
2.354,0,0,0.3276715,0,0,-5.000713,0,0,0,0
2.355,0,0,0.3226708,0,0,-5.000713,0,0,0,0
2.356,0,0,0.3176701,0,0,-5.000713,0,0,0,0
2.357,0,0,0.3126694,0,0,-5.000713,0,0,0,0
2.358,0,0,0.3076687,0,0,-5.000713,0,0,0,0
2.359,0,0,0.3026679,0,0,-5.000713,0,0,0,0
2.36,0,0,0.2976672,0,0,-5.000713,0,0,0,0
2.361,0,0,0.2926665,0,0,-5.000713,0,0,0,0
2.362,0,0,0.2876658,0,0,-5.000713,0,0,0,0
2.363,0,0,0.2826651,0,0,-5.000713,0,0,0,0
2.364,0,0,0.2776644,0,0,-5.000713,0,0,0,0
2.365,0,0,0.2726637,0,0,-5.000713,0,0,0,0
2.366,0,0,0.267663,0,0,-5.000713,0,0,0,0
2.367,0,0,0.2626623,0,0,-5.000713,0,0,0,0
2.368,0,0,0.2576616,0,0,-5.000713,0,0,0,0
2.369,0,0,0.2526608,0,0,-5.000713,0,0,0,0
2.37,0,0,0.2476601,0,0,-5.000713,0,0,0,0
2.371,0,0,0.2426594,0,0,-5.000713,0,0,0,0
2.372,0,0,0.2376587,0,0,-5.000713,0,0,0,0
2.373,0,0,0.232658,0,0,-5.000713,0,0,0,0
2.374,0,0,0.2276573,0,0,-5.000713,0,0,0,0
2.375,0,0,0.2226566,0,0,-5.000713,0,0,0,0
2.376,0,0,0.2176559,0,0,-5.000713,0,0,0,0
2.377,0,0,0.2126552,0,0,-5.000713,0,0,0,0
2.378,0,0,0.2076544,0,0,-5.000713,0,0,0,0
2.379,0,0,0.2026537,0,0,-5.000713,0,0,0,0
2.38,0,0,0.197653,0,0,-5.000713,0,0,0,0
2.381,0,0,0.1926523,0,0,-5.000713,0,0,0,0
2.382,0,0,0.1876516,0,0,-5.000713,0,0,0,0
2.383,0,0,0.1826509,0,0,-5.000713,0,0,0,0
2.384,0,0,0.1776502,0,0,-5.000713,0,0,0,0
2.385,0,0,0.1726495,0,0,-5.000713,0,0,0,0
2.386,0,0,0.1676488,0,0,-5.000713,0,0,0,0
2.387,0,0,0.1626481,0,0,-5.000713,0,0,0,0
2.388,0,0,0.1576473,0,0,-5.000713,0,0,0,0
2.389,0,0,0.1526466,0,0,-5.000713,0,0,0,0
2.39,0,0,0.1476459,0,0,-5.000713,0,0,0,0
2.391,0,0,0.1426452,0,0,-5.000713,0,0,0,0
2.392,0,0,0.1376445,0,0,-5.000713,0,0,0,0
2.393,0,0,0.1326438,0,0,-5.000713,0,0,0,0
2.394,0,0,0.1276431,0,0,-5.000713,0,0,0,0
2.395,0,0,0.1226424,0,0,-5.000713,0,0,0,0
2.396,0,0,0.1176417,0,0,-5.000713,0,0,0,0
2.397,0,0,0.1126409,0,0,-5.000713,0,0,0,0
2.398,0,0,0.1076402,0,0,-5.000713,0,0,0,0
2.399,0,0,0.1026395,0,0,-5.000713,0,0,0,0
2.4,0,0,0.09763882,0,0,-5.000713,0,0,0,0
2.401,0,0,0.09263811,0,0,-5.000713,0,0,0,0
2.402,0,0,0.08763739,0,0,-5.000713,0,0,0,0
2.403,0,0,0.08263668,0,0,-5.000713,0,0,0,0
2.404,0,0,0.07763597,0,0,-5.000713,0,0,0,0
2.405,0,0,0.07263526,0,0,-5.000713,0,0,0,0
2.406,0,0,0.06763455,0,0,-5.000713,0,0,0,0
2.407,0,0,0.06263384,0,0,-5.000713,0,0,0,0
2.408,0,0,0.05763313,0,0,-5.000713,0,0,0,0
2.409,0,0,0.05263241,0,0,-5.000713,0,0,0,0
2.41,0,0,0.0476317,0,0,-5.000713,0,0,0,0
2.411,0,0,0.04263099,0,0,-5.000713,0,0,0,0
2.412,0,0,0.03763027,0,0,-5.000713,0,0,0,0
2.413,0,0,0.03262956,0,0,-5.000713,0,0,0,0
2.414,0,0,0.02762884,0,0,-5.000713,0,0,0,0
2.415,0,0,0.02262813,0,0,-5.000713,0,0,0,0
2.416,0,0,0.01762741,0,0,-5.000713,0,0,0,0
2.417,0,0,0.0126267,0,0,-5.000713,0,0,0,0
2.418,0,0,0.007625986,0,0,-5.000713,0,0,0,0
2.419,0,0,0.002625273,0,0,-5.000713,0,0,0,0
2.42,0,0,-0.002375441,0,0,-5.000713,0,0,0,0
2.421,0,0,-0.007376155,0,0,-5.000713,0,0,0,0
2.422,0,0,-0.01237687,0,0,-5.000713,0,0,0,0
2.423,0,0,-0.01737758,0,0,-5.000713,0,0,0,0
2.424,0,0,-0.0223783,0,0,-5.000713,0,0,0,0
2.425,0,0,-0.02737901,0,0,-5.000713,0,0,0,0
2.426,0,0,-0.03237972,0,0,-5.000713,0,0,0,0
2.427,0,0,-0.03738044,0,0,-5.000713,0,0,0,0
2.428,0,0,-0.04238115,0,0,-5.000713,0,0,0,0
2.429,0,0,-0.04738187,0,0,-5.000713,0,0,0,0
2.43,0,0,-0.05238258,0,0,-5.000713,0,0,0,0
2.431,0,0,-0.0573833,0,0,-5.000713,0,0,0,0
2.432,0,0,-0.06238401,0,0,-5.000713,0,0,0,0
2.433,0,0,-0.06738472,0,0,-5.000713,0,0,0,0
2.434,0,0,-0.07238543,0,0,-5.000713,0,0,0,0
2.435,0,0,-0.07738614,0,0,-5.000713,0,0,0,0
2.436,0,0,-0.08238685,0,0,-5.000713,0,0,0,0
2.437,0,0,-0.08738756,0,0,-5.000713,0,0,0,0
2.438,0,0,-0.09238827,0,0,-5.000713,0,0,0,0
2.439,0,0,-0.09738898,0,0,-5.000713,0,0,0,0
2.44,0,0,-0.1023897,0,0,-5.000713,0,0,0,0
2.441,0,0,-0.1073904,0,0,-5.000713,0,0,0,0
2.442,0,0,-0.1123911,0,0,-5.000713,0,0,0,0
2.443,0,0,-0.1173918,0,0,-5.000713,0,0,0,0
2.444,0,0,-0.1223925,0,0,-5.000713,0,0,0,0
2.445,0,0,-0.1273932,0,0,-5.000713,0,0,0,0
2.446,0,0,-0.132394,0,0,-5.000713,0,0,0,0
2.447,0,0,-0.1373947,0,0,-5.000713,0,0,0,0
2.448,0,0,-0.1423954,0,0,-5.000713,0,0,0,0
2.449,0,0,-0.1473961,0,0,-5.000713,0,0,0,0
2.45,0,0,-0.1523968,0,0,-5.000713,0,0,0,0
2.451,0,0,-0.1573975,0,0,-5.000713,0,0,0,0
2.452,0,0,-0.1623982,0,0,-5.000713,0,0,0,0
2.453,0,0,-0.1673989,0,0,-5.000713,0,0,0,0
2.454,0,0,-0.1723996,0,0,-5.000713,0,0,0,0
2.455,0,0,-0.1774004,0,0,-5.000713,0,0,0,0
2.456,0,0,-0.1824011,0,0,-5.000713,0,0,0,0
2.457,0,0,-0.1874018,0,0,-5.000713,0,0,0,0
2.458,0,0,-0.1924025,0,0,-5.000713,0,0,0,0
2.459,0,0,-0.1974032,0,0,-5.000713,0,0,0,0
2.46,0,0,-0.2024039,0,0,-5.000713,0,0,0,0
