t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,a_z,impuls_p
0.01999999,0,0,0,0,0,1,0,0,0,0,-0.8,0,,,0.4
0.03999998,0,0,0.01999999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.05999998,0,0,0.03999998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.07999997,0,0,0.05999998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.09999996,0,0,0.07999997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.12,0,0,0.09999996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.14,0,0,0.12,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.1599999,0,0,0.14,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.1799999,0,0,0.16,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.1999999,0,0,0.1799999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.2199999,0,0,0.1999999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.2399999,0,0,0.2199999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.2599999,0,0,0.2399999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.2799999,0,0,0.2599999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.2999999,0,0,0.2799999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.3199999,0,0,0.2999999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.3399999,0,0,0.3199999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.3599999,0,0,0.3399999,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.3799999,0,0,0.3599998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.3999999,0,0,0.3799998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.4199998,0,0,0.3999998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.4399998,0,0,0.4199998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.4599998,0,0,0.4399998,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.4799998,0,0,0.4599997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.4999998,0,0,0.4799997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.5199998,0,0,0.4999997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.5399998,0,0,0.5199997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.5599998,0,0,0.5399997,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.5799998,0,0,0.5599996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.5999998,0,0,0.5799996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.6199998,0,0,0.5999996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.6399997,0,0,0.6199996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.6599998,0,0,0.6399996,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.6799998,0,0,0.6599995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.6999997,0,0,0.6799995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.7199997,0,0,0.6999995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.7399997,0,0,0.7199995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.7599998,0,0,0.7399995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.7799997,0,0,0.7599995,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.7999997,0,0,0.7799994,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.8199997,0,0,0.7999994,0,0,1,0,0,0,0,-0.8,0,,0,0.4
0.8399997,0,0,0.8199994,0,0,-1,0,0,0,0,-0.8,0,,-100,-0.4
0.8599997,0,0,0.7999994,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.8799997,0,0,0.7799994,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.8999997,0,0,0.7599995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.9199997,0,0,0.7399995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.9399996,0,0,0.7199995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.9599997,0,0,0.6999995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.9799997,0,0,0.6799995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
0.9999996,0,0,0.6599995,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.02,0,0,0.6399996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.04,0,0,0.6199996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.06,0,0,0.5999996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.08,0,0,0.5799996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.1,0,0,0.5599996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.12,0,0,0.5399997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.14,0,0,0.5199997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.16,0,0,0.4999997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.18,0,0,0.4799997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.2,0,0,0.4599997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.22,0,0,0.4399998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.24,0,0,0.4199998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.26,0,0,0.3999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.279999,0,0,0.3799998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.3,0,0,0.3599998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.32,0,0,0.3399999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.34,0,0,0.3199999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.36,0,0,0.2999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.38,0,0,0.2799999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.399999,0,0,0.2599999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.419999,0,0,0.2399999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.439999,0,0,0.2199999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.459999,0,0,0.1999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.479999,0,0,0.1799999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.5,0,0,0.16,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.52,0,0,0.14,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.539999,0,0,0.12,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.559999,0,0,0.09999996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.579999,0,0,0.07999997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.599999,0,0,0.05999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.619999,0,0,0.03999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.639999,0,0,0.01999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.659999,0,0,0,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.679999,0,0,-0.01999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.699999,0,0,-0.03999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.719999,0,0,-0.05999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.739999,0,0,-0.07999997,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.759999,0,0,-0.09999996,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.779999,0,0,-0.12,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.799999,0,0,-0.14,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.819999,0,0,-0.16,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.839999,0,0,-0.1799999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.859999,0,0,-0.1999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.879999,0,0,-0.2199999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.899999,0,0,-0.2399999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.919999,0,0,-0.2599999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.939999,0,0,-0.2799999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.959999,0,0,-0.2999999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.979999,0,0,-0.3199999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
1.999999,0,0,-0.3399999,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.019999,0,0,-0.3599998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.039999,0,0,-0.3799998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.059999,0,0,-0.3999998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.079999,0,0,-0.4199998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.099999,0,0,-0.4399998,0,0,-1,0,0,0,0,-0.8,0,,0,-0.4
2.119999,0,0,-0.4599997,0,0,-1,0.009999737,0.1999947,0,0,-0.8,0,,0,-0.4
2.139999,0,0,-0.4797997,0,0,-0.9900002,0.02979974,0.5959949,0,0,-0.8,0,,0.49999,-0.39600008
2.159999,0,0,-0.4990037,0,0,-0.9602005,0.04900374,0.9800747,0,0,-0.8,0,,1.489985,-0.3840802
2.179999,0,0,-0.5172276,0,0,-0.9111968,0.06722765,1.344553,0,0,-0.8,0,,2.450185,-0.36447872
2.199999,0,0,-0.534107,0,0,-0.8439692,0.08410703,1.682141,0,0,-0.8,0,,3.36138,-0.33758768
2.219999,0,0,-0.5493042,0,0,-0.7598622,0.09930424,1.986085,0,0,-0.8,0,,4.20535,-0.30394488
2.239999,0,0,-0.5625154,0,0,-0.660558,0.1125154,2.250308,0,0,-0.8,0,,4.96521,-0.2642232
2.259999,0,0,-0.5734763,0,0,-0.5480427,0.1234763,2.469525,0,0,-0.8,0,,5.625765,-0.21921708
2.279999,0,0,-0.5819676,0,0,-0.4245664,0.1319676,2.639352,0,0,-0.8,0,,6.173815,-0.16982656
2.299999,0,0,-0.5878196,0,0,-0.2925989,0.1378196,2.756392,0,0,-0.8,0,,6.598375,-0.11703956
2.319999,0,0,-0.5909151,0,0,-0.1547794,0.1409151,2.818303,0,0,-0.8,0,,6.890975,-0.06191176
2.339999,0,0,-0.5911924,0,0,-0.01386428,0.1411924,2.823848,0,0,-0.8,0,,7.045756,-0.005545712
2.359999,0,0,-0.5886459,0,0,0.1273281,0.1386459,2.772918,0,0,-0.8,0,,7.059619,0.05093124
2.379999,0,0,-0.5833264,0,0,0.2659739,0.1333264,2.666528,0,0,-0.8,0,,6.93229,0.10638956
2.399999,0,0,-0.5753404,0,0,0.3993003,0.1253404,2.506808,0,0,-0.8,0,,6.66632,0.15972012
2.419999,0,0,-0.5648476,0,0,0.5246406,0.1148476,2.296952,0,0,-0.8,0,,6.267015,0.20985624
2.439999,0,0,-0.5520578,0,0,0.6394882,0.1020578,2.041156,0,0,-0.8,0,,5.74238,0.25579528
2.459999,0,0,-0.5372269,0,0,0.7415459,0.08722691,1.744538,0,0,-0.8,0,,5.102885,0.29661836
2.479999,0,0,-0.5206515,0,0,0.8287728,0.07065146,1.413029,0,0,-0.8,0,,4.361345,0.33150912
2.499999,0,0,-0.502663,0,0,0.8994242,0.05266295,1.053259,0,0,-0.8,0,,3.53257,0.35976968
2.519999,0,0,-0.4836212,0,0,0.9520871,0.03362121,0.6724241,0,0,-0.8,0,,2.633145,0.38083484
2.539999,0,0,-0.4639071,0,0,0.9857083,0.01390706,0.2781412,0,0,-0.8,0,,1.68106,0.39428332
2.559999,0,0,-0.4439148,0,0,0.9996154,0,0,0,0,-0.8,0,,0.695355,0.39984616
2.579999,0,0,-0.4239225,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.599999,0,0,-0.4039302,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.619999,0,0,-0.3839379,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.639999,0,0,-0.3639456,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.659999,0,0,-0.3439533,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.679999,0,0,-0.323961,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.699999,0,0,-0.3039687,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.719999,0,0,-0.2839764,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.739999,0,0,-0.2639841,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.759999,0,0,-0.2439919,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.779999,0,0,-0.2239996,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.799999,0,0,-0.2040073,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.819999,0,0,-0.184015,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.839999,0,0,-0.1640227,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.859999,0,0,-0.1440304,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.879999,0,0,-0.1240381,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.899999,0,0,-0.1040458,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.919999,0,0,-0.08405349,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.939999,0,0,-0.06406119,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.959999,0,0,-0.0440689,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.979999,0,0,-0.0240766,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
2.999999,0,0,-0.004084297,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.019999,0,0,0.015908,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.039999,0,0,0.0359003,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.059999,0,0,0.0558926,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.079999,0,0,0.0758849,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.099999,0,0,0.0958772,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.119999,0,0,0.1158695,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.139999,0,0,0.1358618,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.159999,0,0,0.1558541,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.179999,0,0,0.1758464,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.199999,0,0,0.1958387,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.219999,0,0,0.215831,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.239999,0,0,0.2358233,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.259999,0,0,0.2558156,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.279999,0,0,0.2758079,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.299999,0,0,0.2958001,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.319999,0,0,0.3157924,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.339999,0,0,0.3357847,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.359999,0,0,0.355777,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.379999,0,0,0.3757693,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.399999,0,0,0.3957616,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.419999,0,0,0.4157539,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.439999,0,0,0.4357462,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.459999,0,0,0.4557385,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.479999,0,0,0.4757308,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.499999,0,0,0.4957231,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.519999,0,0,0.5157154,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.539999,0,0,0.5357077,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.559999,0,0,0.5556999,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.579999,0,0,0.5756922,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.599999,0,0,0.5956845,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.619999,0,0,0.6156768,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.639999,0,0,0.6356691,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.659999,0,0,0.6556614,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.679999,0,0,0.6756537,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.699999,0,0,0.695646,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.719999,0,0,0.7156383,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.739999,0,0,0.7356306,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.759999,0,0,0.7556229,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.779999,0,0,0.7756152,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.799999,0,0,0.7956074,0,0,0.9996154,0,0,0,0,-0.8,0,,0,0.39984616
3.819999,0,0,0.8155997,0,0,-0.9996154,0,0,0,0,-0.8,0,,-99.96154,-0.39984616
3.839999,0,0,0.7956074,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.859999,0,0,0.7756152,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.879999,0,0,0.7556229,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.899999,0,0,0.7356306,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.919999,0,0,0.7156383,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.939999,0,0,0.695646,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.959999,0,0,0.6756537,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.979999,0,0,0.6556614,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
3.999999,0,0,0.6356691,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.019999,0,0,0.6156768,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.039999,0,0,0.5956845,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.059999,0,0,0.5756922,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.079998,0,0,0.5556999,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.099998,0,0,0.5357077,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.119998,0,0,0.5157154,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.139998,0,0,0.4957231,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.159998,0,0,0.4757308,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.179998,0,0,0.4557385,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.199998,0,0,0.4357462,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.219998,0,0,0.4157539,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.239998,0,0,0.3957616,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.259998,0,0,0.3757693,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.279998,0,0,0.355777,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.299998,0,0,0.3357847,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.319998,0,0,0.3157924,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.339998,0,0,0.2958001,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.359998,0,0,0.2758079,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.379999,0,0,0.2558156,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.399999,0,0,0.2358233,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.419999,0,0,0.215831,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.439999,0,0,0.1958387,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.459999,0,0,0.1758464,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.479999,0,0,0.1558541,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.499999,0,0,0.1358618,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.519999,0,0,0.1158695,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.539999,0,0,0.09587722,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.559999,0,0,0.07588492,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.579998,0,0,0.05589262,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.599998,0,0,0.03590032,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.619998,0,0,0.01590802,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.639998,0,0,-0.004084282,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.659998,0,0,-0.02407658,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.679998,0,0,-0.04406888,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.699998,0,0,-0.06406118,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.719998,0,0,-0.08405348,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.739998,0,0,-0.1040458,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.759998,0,0,-0.1240381,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.779998,0,0,-0.1440304,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.799998,0,0,-0.1640227,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.819998,0,0,-0.184015,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.839998,0,0,-0.2040073,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.859998,0,0,-0.2239996,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.879998,0,0,-0.2439919,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.899998,0,0,-0.2639841,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.919998,0,0,-0.2839764,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.939998,0,0,-0.3039687,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.959998,0,0,-0.323961,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.979998,0,0,-0.3439533,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
4.999998,0,0,-0.3639456,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
5.019998,0,0,-0.3839379,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
5.039998,0,0,-0.4039302,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
5.059998,0,0,-0.4239225,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
5.079998,0,0,-0.4439148,0,0,-0.9996154,0,0,0,0,-0.8,0,,0,-0.39984616
5.099998,0,0,-0.4639071,0,0,-0.9996154,0.01390706,0.2781412,0,0,-0.8,0,,0,-0.39984616
5.119998,0,0,-0.4836212,0,0,-0.9857083,0.03362121,0.6724241,0,0,-0.8,0,,0.695355,-0.39428332
5.139998,0,0,-0.502663,0,0,-0.9520871,0.05266295,1.053259,0,0,-0.8,0,,1.68106,-0.38083484
5.159998,0,0,-0.5206515,0,0,-0.8994242,0.07065146,1.413029,0,0,-0.8,0,,2.633145,-0.35976968
5.179998,0,0,-0.5372269,0,0,-0.8287728,0.08722691,1.744538,0,0,-0.8,0,,3.53257,-0.33150912
5.199998,0,0,-0.5520578,0,0,-0.7415459,0.1020578,2.041156,0,0,-0.8,0,,4.361345,-0.29661836
5.219998,0,0,-0.5648476,0,0,-0.6394882,0.1148476,2.296952,0,0,-0.8,0,,5.102885,-0.25579528
5.239998,0,0,-0.5753404,0,0,-0.5246406,0.1253404,2.506808,0,0,-0.8,0,,5.74238,-0.20985624
5.259998,0,0,-0.5833264,0,0,-0.3993003,0.1333264,2.666528,0,0,-0.8,0,,6.267015,-0.15972012
5.279998,0,0,-0.5886459,0,0,-0.2659739,0.1386459,2.772918,0,0,-0.8,0,,6.66632,-0.10638956
5.299998,0,0,-0.5911924,0,0,-0.1273281,0.1411924,2.823848,0,0,-0.8,0,,6.93229,-0.05093124
5.319998,0,0,-0.5909151,0,0,0.01386428,0.1409151,2.818303,0,0,-0.8,0,,7.059619,0.005545712
5.339998,0,0,-0.5878196,0,0,0.1547794,0.1378196,2.756392,0,0,-0.8,0,,7.045756,0.06191176
5.359998,0,0,-0.5819676,0,0,0.2925989,0.1319676,2.639352,0,0,-0.8,0,,6.890975,0.11703956
5.379998,0,0,-0.5734763,0,0,0.4245664,0.1234763,2.469525,0,0,-0.8,0,,6.598375,0.16982656
5.399998,0,0,-0.5625154,0,0,0.5480427,0.1125154,2.250308,0,0,-0.8,0,,6.173815,0.21921708
5.419998,0,0,-0.5493042,0,0,0.660558,0.09930424,1.986085,0,0,-0.8,0,,5.625765,0.2642232
5.439998,0,0,-0.534107,0,0,0.7598622,0.08410703,1.682141,0,0,-0.8,0,,4.96521,0.30394488
5.459998,0,0,-0.5172276,0,0,0.8439692,0.06722765,1.344553,0,0,-0.8,0,,4.20535,0.33758768
5.479998,0,0,-0.4990037,0,0,0.9111968,0.04900371,0.9800741,0,0,-0.8,0,,3.36138,0.36447872
5.499998,0,0,-0.4797997,0,0,0.9602004,0.02979971,0.5959943,0,0,-0.8,0,,2.45018,0.38408016
5.519998,0,0,-0.4599997,0,0,0.9900001,0.009999707,0.1999941,0,0,-0.8,0,,1.489985,0.39600004
5.539998,0,0,-0.4399997,0,0,0.9999998,0,0,0,0,-0.8,0,,0.499985,0.39999992
5.559998,0,0,-0.4199997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.579998,0,0,-0.3999998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.599998,0,0,-0.3799998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
