t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total
4.459999,0,0,0.4467712,0,0,0.4284066,0,0,0,0,-2.216597,-0.5712088,,0.17136264,-0.5712088,0.39984616
4.479999,0,0,0.4553393,0,0,0.4284066,0,0,0.005339339,-0.1067868,-2.228021,-0.5712088,,0.17136264,-0.5712088,0.39984616
4.499999,0,0,0.4638007,0,0,0.4230673,0,0,0.0138007,-0.2760139,-2.239445,-0.5712088,,0.16922692,-0.5712088,0.40198188
4.519999,0,0,0.471986,0,0,0.4092666,0,0,0.02198602,-0.4397205,-2.250869,-0.5712088,,0.16370664,-0.5712088,0.40750216
4.539999,0,0,0.4797316,0,0,0.3872806,0,0,0.02973162,-0.5946323,-2.262293,-0.5712088,,0.15491224,-0.5712088,0.41629656
4.559999,0,0,0.4868826,0,0,0.357549,0,0,0.03688259,-0.7376519,-2.273717,-0.5712088,,0.1430196,-0.5712088,0.4281892
4.579998,0,0,0.4932959,0,0,0.3206664,0,0,0.0432959,-0.8659181,-2.285141,-0.5712088,,0.12826656,-0.5712088,0.44294224
4.599998,0,0,0.4988433,0,0,0.2773705,0,0,0.04884331,-0.9768662,-2.296565,-0.5712088,,0.1109482,-0.5712088,0.4602606
4.619998,0,0,0.5034139,0,0,0.2285272,0,0,0.05341385,-1.068277,-2.307989,-0.5712088,,0.09141088,-0.5712088,0.47979792
4.639998,0,0,0.5069161,0,0,0.1751134,0,0,0.0569161,-1.138322,-2.319413,-0.5712088,,0.07004536,-0.5712088,0.50116344
4.659998,0,0,0.50928,0,0,0.1181973,0,0,0.05928002,-1.185601,-2.330837,-0.5712088,,0.04727892,-0.5712088,0.52392988
4.679998,0,0,0.5104584,0,0,0.0589173,0,0,0.06045835,-1.209167,-2.342261,-0.5712088,,0.02356692,-0.5712088,0.54764188
4.699998,0,0,0.5104275,0,0,-0.001541026,0,0,0.06042753,-1.208551,-2.353685,-0.5712088,,-0.00061641,-0.5712088,0.57182521
4.719998,0,0,0.5091882,0,0,-0.06196854,0,0,0.05918817,-1.183764,-2.365109,-0.5712088,,-0.024787416,-0.5712088,0.595996216
4.739998,0,0,0.5067651,0,0,-0.1211567,0,0,0.05676506,-1.135301,-2.376534,-0.5712088,,-0.04846268,-0.5712088,0.61967148
4.759998,0,0,0.5032066,0,0,-0.1779217,0,0,0.05320661,-1.064132,-2.387958,-0.5712088,,-0.07116868,-0.5712088,0.64237748
4.779998,0,0,0.498584,0,0,-0.2311283,0,0,0.04858403,-0.9716806,-2.399382,-0.5712088,,-0.09245132,-0.5712088,0.66366012
4.799998,0,0,0.4929898,0,0,-0.2797123,0,0,0.04298978,-0.8597955,-2.410806,-0.5712088,,-0.11188492,-0.5712088,0.68309372
4.819998,0,0,0.4865357,0,0,-0.3227021,0,0,0.03653572,-0.7307145,-2.42223,-0.5712088,,-0.12908084,-0.5712088,0.70028964
4.839998,0,0,0.479351,0,0,-0.3592378,0,0,0.02935098,-0.5870196,-2.433654,-0.5712088,,-0.14369512,-0.5712088,0.71490392
4.859998,0,0,0.4715792,0,0,-0.3885888,0,0,0.02157922,-0.4315844,-2.445078,-0.5712088,,-0.15543552,-0.5712088,0.72664432
4.879998,0,0,0.4633759,0,0,-0.410168,0,0,0.01337586,-0.2675173,-2.456502,-0.5712088,,-0.1640672,-0.5712088,0.735276
4.899998,0,0,0.454905,0,0,-0.4235438,0,0,0.004905,-0.09810001,-2.467926,-0.5712088,,-0.16941752,-0.5712088,0.74062632
4.919998,0,0,0.446336,0,0,-0.4284488,0,0,0,0,-2.47935,-0.5712088,,-0.17137952,-0.5712088,0.74258832
4.939998,0,0,0.4377671,0,0,-0.4284488,0,0,0,0,-2.490774,-0.5712088,,-0.17137952,-0.5712088,0.74258832
4.959998,0,0,0.4291981,0,0,-0.4284488,0,0,0,0,-2.502198,-0.5712088,,-0.17137952,-0.5712088,0.74258832
4.979998,0,0,0.4206291,0,0,-0.4284488,0,0,0,0,-2.513622,-0.5712088,,-0.17137952,-0.5712088,0.74258832
4.999998,0,0,0.4120601,0,0,-0.4284488,0,0,0,0,-2.525046,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.019998,0,0,0.4034912,0,0,-0.4284488,0,0,0,0,-2.53647,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.039998,0,0,0.3949222,0,0,-0.4284488,0,0,0,0,-2.547894,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.059998,0,0,0.3863532,0,0,-0.4284488,0,0,0,0,-2.559319,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.079998,0,0,0.3777843,0,0,-0.4284488,0,0,0,0,-2.570743,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.099998,0,0,0.3692153,0,0,-0.4284488,0,0,0,0,-2.582167,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.119998,0,0,0.3606463,0,0,-0.4284488,0,0,0,0,-2.593591,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.139998,0,0,0.3520773,0,0,-0.4284488,0,0,0,0,-2.605015,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.159998,0,0,0.3435084,0,0,-0.4284488,0,0,0,0,-2.616439,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.179998,0,0,0.3349394,0,0,-0.4284488,0,0,0,0,-2.627863,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.199998,0,0,0.3263704,0,0,-0.4284488,0,0,0,0,-2.639287,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.219998,0,0,0.3178014,0,0,-0.4284488,0,0,0,0,-2.650711,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.239998,0,0,0.3092325,0,0,-0.4284488,0,0,0,0,-2.662135,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.259998,0,0,0.3006635,0,0,-0.4284488,0,0,0,0,-2.673559,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.279998,0,0,0.2920945,0,0,-0.4284488,0,0,0,0,-2.684983,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.299998,0,0,0.2835256,0,0,-0.4284488,0,0,0,0,-2.696407,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.319998,0,0,0.2749566,0,0,-0.4284488,0,0,0,0,-2.707831,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.339998,0,0,0.2663876,0,0,-0.4284488,0,0,0,0,-2.719255,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.359998,0,0,0.2578186,0,0,-0.4284488,0,0,0,0,-2.73068,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.379998,0,0,0.2492497,0,0,-0.4284488,0,0,0,0,-2.742104,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.399998,0,0,0.2406807,0,0,-0.4284488,0,0,0,0,-2.753528,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.419998,0,0,0.2321117,0,0,-0.4284488,0,0,0,0,-2.764952,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.439998,0,0,0.2235427,0,0,-0.4284488,0,0,0,0,-2.776376,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.459998,0,0,0.2149738,0,0,-0.4284488,0,0,0,0,-2.7878,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.479998,0,0,0.2064048,0,0,-0.4284488,0,0,0,0,-2.799224,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.499998,0,0,0.1978358,0,0,-0.4284488,0,0,0,0,-2.810648,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.519998,0,0,0.1892669,0,0,-0.4284488,0,0,0,0,-2.822072,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.539998,0,0,0.1806979,0,0,-0.4284488,0,0,0,0,-2.833496,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.559998,0,0,0.1721289,0,0,-0.4284488,0,0,0,0,-2.84492,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.579998,0,0,0.1635599,0,0,-0.4284488,0,0,0,0,-2.856344,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.599998,0,0,0.154991,0,0,-0.4284488,0,0,0,0,-2.867768,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.619998,0,0,0.146422,0,0,-0.4284488,0,0,0,0,-2.879192,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.639998,0,0,0.137853,0,0,-0.4284488,0,0,0,0,-2.890616,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.659998,0,0,0.1292841,0,0,-0.4284488,0,0,0,0,-2.90204,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.679998,0,0,0.1207151,0,0,-0.4284488,0,0,0,0,-2.913465,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.699998,0,0,0.1121461,0,0,-0.4284488,0,0,0,0,-2.924889,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.719998,0,0,0.1035771,0,0,-0.4284488,0,0,0,0,-2.936313,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.739998,0,0,0.09500816,0,0,-0.4284488,0,0,0,0,-2.947737,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.759998,0,0,0.08643919,0,0,-0.4284488,0,0,0,0,-2.959161,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.779998,0,0,0.07787022,0,0,-0.4284488,0,0,0,0,-2.970585,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.799998,0,0,0.06930125,0,0,-0.4284488,0,0,0,0,-2.982009,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.819998,0,0,0.06073228,0,0,-0.4284488,0,0,0,0,-2.993433,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.839998,0,0,0.0521633,0,0,-0.4284488,0,0,0,0,-3.004857,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.859998,0,0,0.04359433,0,0,-0.4284488,0,0,0,0,-3.016281,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.879998,0,0,0.03502536,0,0,-0.4284488,0,0,0,0,-3.027705,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.899998,0,0,0.02645639,0,0,-0.4284488,0,0,0,0,-3.039129,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.919998,0,0,0.01788741,0,0,-0.4284488,0,0,0,0,-3.050553,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.939998,0,0,0.00931844,0,0,-0.4284488,0,0,0,0,-3.061977,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.959998,0,0,0.000749467,0,0,-0.4284488,0,0,0,0,-3.073401,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.979998,0,0,-0.007819506,0,0,-0.4284488,0,0,0,0,-3.084826,-0.5712088,,-0.17137952,-0.5712088,0.74258832
5.999998,0,0,-0.01638848,0,0,-0.4284488,0,0,0,0,-3.09625,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.019998,0,0,-0.02495745,0,0,-0.4284488,0,0,0,0,-3.107674,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.039998,0,0,-0.03352642,0,0,-0.4284488,0,0,0,0,-3.119098,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.059998,0,0,-0.0420954,0,0,-0.4284488,0,0,0,0,-3.130522,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.079998,0,0,-0.05066437,0,0,-0.4284488,0,0,0,0,-3.141946,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.099998,0,0,-0.05923334,0,0,-0.4284488,0,0,0,0,-3.15337,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.119998,0,0,-0.06780232,0,0,-0.4284488,0,0,0,0,-3.164794,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.139998,0,0,-0.07637129,0,0,-0.4284488,0,0,0,0,-3.176218,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.159998,0,0,-0.08494026,0,0,-0.4284488,0,0,0,0,-3.187642,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.179998,0,0,-0.09350923,0,0,-0.4284488,0,0,0,0,-3.199066,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.199998,0,0,-0.1020782,0,0,-0.4284488,0,0,0,0,-3.21049,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.219998,0,0,-0.1106472,0,0,-0.4284488,0,0,0,0,-3.221914,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.239998,0,0,-0.1192162,0,0,-0.4284488,0,0,0,0,-3.233338,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.259998,0,0,-0.1277851,0,0,-0.4284488,0,0,0,0,-3.244762,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.279998,0,0,-0.1363541,0,0,-0.4284488,0,0,0,0,-3.256186,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.299998,0,0,-0.1449231,0,0,-0.4284488,0,0,0,0,-3.267611,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.319998,0,0,-0.153492,0,0,-0.4284488,0,0,0,0,-3.279035,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.339998,0,0,-0.162061,0,0,-0.4284488,0,0,0,0,-3.290459,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.359998,0,0,-0.17063,0,0,-0.4284488,0,0,0,0,-3.301883,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.379998,0,0,-0.179199,0,0,-0.4284488,0,0,0,0,-3.313307,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.399998,0,0,-0.1877679,0,0,-0.4284488,0,0,0,0,-3.324731,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.419998,0,0,-0.1963369,0,0,-0.4284488,0,0,0,0,-3.336155,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.439998,0,0,-0.2049059,0,0,-0.4284488,0,0,0,0,-3.347579,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.459998,0,0,-0.2134749,0,0,-0.4284488,0,0,0,0,-3.359003,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.479998,0,0,-0.2220438,0,0,-0.4284488,0,0,0,0,-3.370427,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.499998,0,0,-0.2306128,0,0,-0.4284488,0,0,0,0,-3.381851,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.519998,0,0,-0.2391818,0,0,-0.4284488,0,0,0,0,-3.393275,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.539998,0,0,-0.2477507,0,0,-0.4284488,0,0,0,0,-3.404699,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.559998,0,0,-0.2563197,0,0,-0.4284488,0,0,0,0,-3.416123,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.579998,0,0,-0.2648887,0,0,-0.4284488,0,0,0,0,-3.427547,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.599998,0,0,-0.2734577,0,0,-0.4284488,0,0,0,0,-3.438972,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.619998,0,0,-0.2820266,0,0,-0.4284488,0,0,0,0,-3.450396,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.639997,0,0,-0.2905956,0,0,-0.4284488,0,0,0,0,-3.46182,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.659997,0,0,-0.2991646,0,0,-0.4284488,0,0,0,0,-3.473244,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.679997,0,0,-0.3077336,0,0,-0.4284488,0,0,0,0,-3.484668,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.699997,0,0,-0.3163025,0,0,-0.4284488,0,0,0,0,-3.496092,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.719997,0,0,-0.3248715,0,0,-0.4284488,0,0,0,0,-3.507516,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.739997,0,0,-0.3334405,0,0,-0.4284488,0,0,0,0,-3.51894,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.759997,0,0,-0.3420095,0,0,-0.4284488,0,0,0,0,-3.530364,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.779998,0,0,-0.3505784,0,0,-0.4284488,0,0,0,0,-3.541788,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.799998,0,0,-0.3591474,0,0,-0.4284488,0,0,0,0,-3.553212,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.819998,0,0,-0.3677164,0,0,-0.4284488,0,0,0,0,-3.564636,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.839998,0,0,-0.3762853,0,0,-0.4284488,0,0,0,0,-3.57606,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.859998,0,0,-0.3848543,0,0,-0.4284488,0,0,0,0,-3.587484,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.879998,0,0,-0.3934233,0,0,-0.4284488,0,0,0,0,-3.598908,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.899998,0,0,-0.4019923,0,0,-0.4284488,0,0,0,0,-3.610332,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.919998,0,0,-0.4105612,0,0,-0.4284488,0,0,0,0,-3.621757,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.939998,0,0,-0.4191302,0,0,-0.4284488,0,0,0,0,-3.633181,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.959998,0,0,-0.4276992,0,0,-0.4284488,0,0,0,0,-3.644605,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.979998,0,0,-0.4362682,0,0,-0.4284488,0,0,0,0,-3.656029,-0.5712088,,-0.17137952,-0.5712088,0.74258832
6.999998,0,0,-0.4448371,0,0,-0.4284488,0,0,0,0,-3.667453,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.019998,0,0,-0.4534061,0,0,-0.4284488,0,0,0,0,-3.678877,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.039998,0,0,-0.4619751,0,0,-0.4284488,0,0,0,0,-3.690301,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.059998,0,0,-0.470544,0,0,-0.4284488,0,0,0,0,-3.701725,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.079998,0,0,-0.479113,0,0,-0.4284488,0,0,0,0,-3.713149,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.099998,0,0,-0.487682,0,0,-0.4284488,0,0,0,0,-3.724573,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.119998,0,0,-0.496251,0,0,-0.4284488,0,0,0,0,-3.735997,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.139997,0,0,-0.5048199,0,0,-0.4284488,0,0,0,0,-3.747421,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.159997,0,0,-0.5133889,0,0,-0.4284488,0,0,0,0,-3.758845,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.179997,0,0,-0.5219579,0,0,-0.4284488,0,0,0,0,-3.770269,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.199997,0,0,-0.5305269,0,0,-0.4284488,0,0,0,0,-3.781693,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.219997,0,0,-0.5390959,0,0,-0.4284488,0,0,0,0,-3.793118,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.239997,0,0,-0.5476649,0,0,-0.4284488,0,0,0,0,-3.804542,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.259997,0,0,-0.5562339,0,0,-0.4284488,0,0,0,0,-3.815966,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.279997,0,0,-0.5648029,0,0,-0.4284488,0,0,0,0,-3.82739,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.299997,0,0,-0.5733719,0,0,-0.4284488,0,0,0,0,-3.838814,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.319997,0,0,-0.5819409,0,0,-0.4284488,0,0,0,0,-3.850238,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.339997,0,0,-0.59051,0,0,-0.4284488,0,0,0,0,-3.861662,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.359997,0,0,-0.599079,0,0,-0.4284488,0,0,0,0,-3.873086,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.379997,0,0,-0.607648,0,0,-0.4284488,0,0,0,0,-3.88451,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.399997,0,0,-0.616217,0,0,-0.4284488,0,0,0,0,-3.895934,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.419997,0,0,-0.624786,0,0,-0.4284488,0,0,0,0,-3.907358,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.439997,0,0,-0.633355,0,0,-0.4284488,0,0,0,0,-3.918782,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.459997,0,0,-0.641924,0,0,-0.4284488,0,0,0,0,-3.930206,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.479997,0,0,-0.650493,0,0,-0.4284488,0,0,0,0,-3.94163,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.499997,0,0,-0.659062,0,0,-0.4284488,0,0,0,0,-3.953054,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.519997,0,0,-0.667631,0,0,-0.4284488,0,0,0,0,-3.964478,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.539997,0,0,-0.6762,0,0,-0.4284488,0,0,0,0,-3.975903,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.559998,0,0,-0.684769,0,0,-0.4284488,0,0,0,0,-3.987327,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.579998,0,0,-0.693338,0,0,-0.4284488,0,0,0,0,-3.998751,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.599998,0,0,-0.701907,0,0,-0.4284488,0,0,0,0,-4.010175,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.619998,0,0,-0.710476,0,0,-0.4284488,0,0,0,0,-4.021599,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.639997,0,0,-0.719045,0,0,-0.4284488,0,0,0,0,-4.033023,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.659997,0,0,-0.727614,0,0,-0.4284488,0,0,0,0,-4.044447,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.679997,0,0,-0.736183,0,0,-0.4284488,0,0,0,0,-4.055871,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.699997,0,0,-0.744752,0,0,-0.4284488,0,0,0,0,-4.067295,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.719997,0,0,-0.753321,0,0,-0.4284488,0,0,0,0,-4.078719,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.739997,0,0,-0.76189,0,0,-0.4284488,0,0,0,0,-4.090143,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.759997,0,0,-0.770459,0,0,-0.4284488,0,0,0,0,-4.101567,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.779997,0,0,-0.779028,0,0,-0.4284488,0,0,0,0,-4.112991,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.799997,0,0,-0.787597,0,0,-0.4284488,0,0,0,0,-4.124415,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.819997,0,0,-0.796166,0,0,-0.4284488,0,0,0,0,-4.135839,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.839997,0,0,-0.804735,0,0,-0.4284488,0,0,0,0,-4.147264,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.859997,0,0,-0.813304,0,0,-0.4284488,0,0,0,0,-4.158688,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.879997,0,0,-0.821873,0,0,-0.4284488,0,0,0,0,-4.170112,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.899997,0,0,-0.830442,0,0,-0.4284488,0,0,0,0,-4.181536,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.919997,0,0,-0.839011,0,0,-0.4284488,0,0,0,0,-4.19296,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.939997,0,0,-0.84758,0,0,-0.4284488,0,0,0,0,-4.204384,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.959997,0,0,-0.856149,0,0,-0.4284488,0,0,0,0,-4.215808,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.979997,0,0,-0.864718,0,0,-0.4284488,0,0,0,0,-4.227232,-0.5712088,,-0.17137952,-0.5712088,0.74258832
7.999997,0,0,-0.873287,0,0,-0.4284488,0,0,0,0,-4.238656,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.019998,0,0,-0.881856,0,0,-0.4284488,0,0,0,0,-4.25008,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.039997,0,0,-0.890425,0,0,-0.4284488,0,0,0,0,-4.261504,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.059998,0,0,-0.898994,0,0,-0.4284488,0,0,0,0,-4.272928,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.079997,0,0,-0.907563,0,0,-0.4284488,0,0,0,0,-4.284352,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.099998,0,0,-0.916132,0,0,-0.4284488,0,0,0,0,-4.295776,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.119997,0,0,-0.924701,0,0,-0.4284488,0,0,0,0,-4.3072,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.139997,0,0,-0.93327,0,0,-0.4284488,0,0,0,0,-4.318624,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.159997,0,0,-0.941839,0,0,-0.4284488,0,0,0,0,-4.330049,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.179997,0,0,-0.950408,0,0,-0.4284488,0,0,0,0,-4.341473,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.199997,0,0,-0.958977,0,0,-0.4284488,0,0,0,0,-4.352897,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.219997,0,0,-0.967546,0,0,-0.4284488,0,0,0,0,-4.364321,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.239997,0,0,-0.976115,0,0,-0.4284488,0,0,0,0,-4.375745,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.259997,0,0,-0.9846841,0,0,-0.4284488,0,0,0,0,-4.387169,-0.5712088,,-0.17137952,-0.5712088,0.74258832
8.279997,0,0,-0.9932531,0,0,-0.4284488,0,0,0,0,-4.398593,-0.5712088,,-0.17137952,-0.5712088,0.74258832
