t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,angularVelocity_y, inertia_y,,drehimpuls_L,E_translation,E_rotation,E_gesamt,impuls_p,impuls_gesamt
0.01078415,-0.25,0,0,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.03078461,-0.25,0,0.01999999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.05078506,-0.25,0,0.03999998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.07078552,-0.25,0,0.05999998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.09078407,-0.25,0,0.07999997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.1107845,-0.25,0,0.09999996,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.130785,-0.25,0,0.12,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.1507854,-0.25,0,0.14,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.170784,-0.25,0,0.16,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.1907845,-0.25,0,0.1799999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.2107849,-0.25,0,0.1999999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.2307854,-0.25,0,0.2199999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.2507839,-0.25,0,0.2399999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.2707844,-0.25,0,0.2599999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.2907848,-0.25,0,0.2799999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.3107853,-0.25,0,0.2999999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.3307838,-0.25,0,0.3199999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.3507843,-0.25,0,0.3399999,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.3707848,-0.25,0,0.3599998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.3907852,-0.25,0,0.3799998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.4107838,-0.25,0,0.3999998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.4307842,-0.25,0,0.4199998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.4507847,-0.25,0,0.4399998,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.4707851,-0.25,0,0.4599997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.4907837,-0.25,0,0.4799997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.5107841,-0.25,0,0.4999997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.5307846,-0.25,0,0.5199997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.5507851,-0.25,0,0.5399997,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.5707836,-0.25,0,0.5599996,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.5907841,-0.25,0,0.5799996,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.6107845,-0.25,0,0.5999996,0,0,1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,1.4,1.4
0.630785,-0.25,0,0.6199996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.6507835,-0.25,0,0.5999996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.670784,-0.25,0,0.5799996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.6907845,-0.25,0,0.5599996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.7107849,-0.25,0,0.5399997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.7307835,-0.25,0,0.5199997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.7507839,-0.25,0,0.4999997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.7707844,-0.25,0,0.4799997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.7907848,-0.25,0,0.4599997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.8107834,-0.25,0,0.4399998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.8307838,-0.25,0,0.4199998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.8507843,-0.25,0,0.3999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.8707848,-0.25,0,0.3799998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.8907852,-0.25,0,0.3599998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.9107838,-0.25,0,0.3399999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.9307842,-0.25,0,0.3199999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.9507847,-0.25,0,0.2999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.9707851,-0.25,0,0.2799999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
0.9907837,-0.25,0,0.2599999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.010784,-0.25,0,0.2399999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.030785,-0.25,0,0.2199999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.050785,-0.25,0,0.1999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.070784,-0.25,0,0.1799999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.090784,-0.25,0,0.16,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.110785,-0.25,0,0.14,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.130785,-0.25,0,0.12,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.150784,-0.25,0,0.09999996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.170784,-0.25,0,0.07999997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.190784,-0.25,0,0.05999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.210785,-0.25,0,0.03999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.230783,-0.25,0,0.01999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.250784,-0.25,0,0,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.270784,-0.25,0,-0.01999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.290785,-0.25,0,-0.03999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.310783,-0.25,0,-0.05999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.330784,-0.25,0,-0.07999997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.350784,-0.25,0,-0.09999996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.370785,-0.25,0,-0.12,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.390783,-0.25,0,-0.14,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.410784,-0.25,0,-0.16,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.430784,-0.25,0,-0.1799999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.450785,-0.25,0,-0.1999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.470783,-0.25,0,-0.2199999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.490784,-0.25,0,-0.2399999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.510784,-0.25,0,-0.2599999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.530785,-0.25,0,-0.2799999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.550783,-0.25,0,-0.2999999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.570784,-0.25,0,-0.3199999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.590784,-0.25,0,-0.3399999,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.610785,-0.25,0,-0.3599998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.630785,-0.25,0,-0.3799998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.650784,-0.25,0,-0.3999998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.670784,-0.25,0,-0.4199998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.690784,-0.25,0,-0.4399998,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.710785,-0.25,0,-0.4599997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.730783,-0.25,0,-0.4799997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.750784,-0.25,0,-0.4999997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.770784,-0.25,0,-0.5199997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.790785,-0.25,0,-0.5399997,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.810783,-0.25,0,-0.5599996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.830784,-0.25,0,-0.5799996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.850784,-0.25,0,-0.5999996,0,0,-1,0,0,0,0,-0.8,0,0,0.0634,,0,0.7,0,0.7,-1.4,-1.4
1.870785,-0.2511798,0,-0.6095505,-0.05897669,0,-0.4776299,0,0,0,0,-0.8041797,-0.208948,-0.1089716,0.0634,,-1.718794953,0.159691225,0.000376431,0.160067656,-0.66868186,-2.387476813
1.890783,-0.2527913,0,-0.6173607,-0.08056299,0,-0.3905065,0,0,0,0,-0.8090556,-0.2437974,-0.5798055,0.0634,,-9.145197161,0.106746729,0.010656729,0.117403458,-0.5467091,-9.691906261
1.910784,-0.2543688,0,-0.6251771,-0.07939476,0,-0.3909164,0,0,0,0,-0.813929,-0.2436334,-0.5800093,0.0634,,-9.148411672,0.106970942,0.010664222,0.117635164,-0.54728296,-9.695694632
1.930784,-0.2559203,0,-0.6330225,-0.0780221,0,-0.3919496,0,0,0,0,-0.8187909,-0.2432202,-0.5799859,0.0634,,-9.148042587,0.107537142,0.010663362,0.118200504,-0.54872944,-9.696772027
1.950785,-0.257447,0,-0.6408858,-0.07678434,0,-0.3928467,0,0,0,0,-0.8236455,-0.2428613,-0.5799783,0.0634,,-9.147922713,0.108029971,0.010663082,0.118693053,-0.54998538,-9.697908093
1.970783,-0.2589487,0,-0.6487665,-0.07553571,0,-0.3937282,0,0,0,0,-0.8284932,-0.2425087,-0.5799724,0.0634,,-9.147829653,0.108515327,0.010662865,0.119178192,-0.55121948,-9.699049133
1.990784,-0.2604252,0,-0.6566646,-0.07427791,0,-0.3945967,0,0,0,0,-0.833334,-0.2421613,-0.5799643,0.0634,,-9.147701893,0.108994589,0.010662567,0.119657156,-0.55243538,-9.700137273
2.010784,-0.2618761,0,-0.6645795,-0.07300815,0,-0.3954493,0,0,0,0,-0.838168,-0.2418203,-0.5799589,0.0634,,-9.147616719,0.109466104,0.010662369,0.120128473,-0.55362902,-9.701245739
2.030785,-0.2633015,0,-0.6725111,-0.07173061,0,-0.3962874,0,0,0,0,-0.8429954,-0.241485,-0.5799517,0.0634,,-9.147503155,0.109930592,0.010662104,0.120592696,-0.55480236,-9.702305515
2.050783,-0.264701,0,-0.6804591,-0.0704409,0,-0.3971122,0,0,0,0,-0.8478162,-0.2411551,-0.5799446,0.0634,,-9.147391167,0.11038867,0.010661843,0.121050513,-0.55595708,-9.703348247
2.070784,-0.2660746,0,-0.6884232,-0.06914473,0,-0.3979184,0,0,0,0,-0.8526306,-0.2408326,-0.5799394,0.0634,,-9.147309148,0.110837337,0.010661652,0.121498989,-0.55708576,-9.704394908
2.090784,-0.2674219,0,-0.696403,-0.06783726,0,-0.3987118,0,0,0,0,-0.8574386,-0.2405152,-0.5799329,0.0634,,-9.147206625,0.11127977,0.010661413,0.121941182,-0.55819652,-9.705403145
2.110785,-0.2687427,0,-0.7043982,-0.06652095,0,-0.3994898,0,0,0,0,-0.8622405,-0.240204,-0.5799266,0.0634,,-9.147107256,0.11171447,0.010661181,0.122375651,-0.55928572,-9.706392976
2.130783,-0.2700371,0,-0.7124085,-0.06519779,0,-0.4002504,0,0,0,0,-0.8670363,-0.2398998,-0.5799212,0.0634,,-9.147022082,0.112140268,0.010660983,0.12280125,-0.56035056,-9.707372642
2.150784,-0.2713048,0,-0.7204338,-0.06386286,0,-0.4009995,0,0,0,0,-0.8718262,-0.2396002,-0.5799133,0.0634,,-9.146897476,0.112560419,0.010660692,0.123221111,-0.5613993,-9.708296776
2.170784,-0.2725455,0,-0.7284734,-0.06252171,0,-0.4017297,0,0,0,0,-0.8766103,-0.2393081,-0.5799078,0.0634,,-9.146810726,0.112970726,0.01066049,0.123631216,-0.56242158,-9.709232306
2.190784,-0.2737592,0,-0.7365273,-0.06117122,0,-0.4024458,0,0,0,0,-0.8813888,-0.2390217,-0.5799012,0.0634,,-9.146706625,0.113373835,0.010660247,0.124034083,-0.56342412,-9.710130745
2.210783,-0.2749457,0,-0.7445951,-0.0598123,0,-0.4031462,0,0,0,0,-0.8861617,-0.2387415,-0.5798946,0.0634,,-9.146602524,0.113768801,0.010660005,0.124428806,-0.56440468,-9.711007204
2.230783,-0.2761046,0,-0.7526766,-0.0584439,0,-0.4038332,0,0,0,0,-0.8909291,-0.2384667,-0.579886,0.0634,,-9.146466877,0.114156877,0.010659688,0.124816566,-0.56536648,-9.711833357
2.250784,-0.2772362,0,-0.7607712,-0.05707234,0,-0.4044995,0,0,0,0,-0.8956913,-0.2382002,-0.5798805,0.0634,,-9.146380126,0.114533892,0.010659486,0.125193378,-0.5662993,-9.712679426
2.270784,-0.27834,0,-0.7688788,-0.05568838,0,-0.4051532,0,0,0,0,-0.9004482,-0.2379387,-0.5798736,0.0634,,-9.146271293,0.114904381,0.010659233,0.125563613,-0.56721448,-9.713485773
2.290783,-0.2794159,0,-0.7769991,-0.05429863,0,-0.4057896,0,0,0,0,-0.9052001,-0.2376841,-0.5798672,0.0634,,-9.146170347,0.11526564,0.010658997,0.125924637,-0.56810544,-9.714275787
2.310783,-0.2804639,0,-0.7851315,-0.05290295,0,-0.4064091,0,0,0,0,-0.9099472,-0.2374364,-0.579861,0.0634,,-9.146072555,0.11561785,0.010658769,0.126276619,-0.56897274,-9.715045295
2.330784,-0.2814839,0,-0.793276,-0.05149932,0,-0.4070138,0,0,0,0,-0.9146894,-0.2371944,-0.5798534,0.0634,,-9.145952681,0.115962163,0.01065849,0.126620653,-0.56981932,-9.715772001
2.350784,-0.2824754,0,-0.8014321,-0.05008741,0,-0.4076023,0,0,0,0,-0.9194269,-0.2369591,-0.5798466,0.0634,,-9.145845426,0.116297744,0.01065824,0.126955984,-0.57064322,-9.716488646
2.370783,-0.2834386,0,-0.8095995,-0.04866925,0,-0.4081731,0,0,0,0,-0.9241599,-0.2367308,-0.579841,0.0634,,-9.145757098,0.116623696,0.010658034,0.12728173,-0.57144234,-9.717199438
2.390783,-0.2843733,0,-0.8177779,-0.04724725,0,-0.4087271,0,0,0,0,-0.9288886,-0.2365091,-0.5798345,0.0634,,-9.145654574,0.11694049,0.010657795,0.127598285,-0.57221794,-9.717872514
2.410784,-0.2852793,0,-0.8259669,-0.04581592,0,-0.4092658,0,0,0,0,-0.933613,-0.2362937,-0.5798278,0.0634,,-9.145548896,0.117248947,0.010657549,0.127906495,-0.57297212,-9.718521016
2.430784,-0.2861566,0,-0.8341662,-0.04437979,0,-0.4097874,0,0,0,0,-0.9383333,-0.236085,-0.5798212,0.0634,,-9.145444795,0.117547999,0.010657306,0.128205305,-0.57370236,-9.719147155
2.450785,-0.2870049,0,-0.8423756,-0.04293705,0,-0.410292,0,0,0,0,-0.9430496,-0.2358832,-0.5798152,0.0634,,-9.145350158,0.117837668,0.010657086,0.128494753,-0.5744088,-9.719758958
2.470783,-0.2878243,0,-0.8505945,-0.04149065,0,-0.41078,0,0,0,0,-0.947762,-0.235688,-0.5798082,0.0634,,-9.145239748,0.118118146,0.010656828,0.128774974,-0.575092,-9.720331748
2.490784,-0.2886146,0,-0.8588228,-0.04003682,0,-0.4112507,0,0,0,0,-0.9524707,-0.2354997,-0.5798025,0.0634,,-9.145149842,0.118388997,0.010656619,0.129045616,-0.57575098,-9.720900822
2.510784,-0.2893756,0,-0.86706,-0.03857734,0,-0.4117061,0,0,0,0,-0.9571757,-0.2353176,-0.5797949,0.0634,,-9.145029968,0.118651339,0.010656339,0.129307678,-0.57638854,-9.721418508
2.530785,-0.2901074,0,-0.8753058,-0.03711395,0,-0.4121419,0,0,0,0,-0.9618774,-0.2351432,-0.5797902,0.0634,,-9.144955836,0.118902662,0.010656167,0.129558829,-0.57699866,-9.721954496
2.550783,-0.2908098,0,-0.8835599,-0.03564519,0,-0.4125635,0,0,0,0,-0.9665757,-0.2349746,-0.579782,0.0634,,-9.144826498,0.119146049,0.010655865,0.129801914,-0.5775889,-9.722415398
2.570784,-0.2914825,0,-0.8918221,-0.03416957,0,-0.4129678,0,0,0,0,-0.9712709,-0.2348129,-0.579775,0.0634,,-9.144716088,0.119379683,0.010655608,0.130035291,-0.57815492,-9.722871008
2.590784,-0.2921258,0,-0.9000917,-0.03269367,0,-0.4133516,0,0,0,0,-0.975963,-0.2346594,-0.5797708,0.0634,,-9.144649842,0.119601682,0.010655454,0.130257135,-0.57869224,-9.723342082
2.610785,-0.2927393,0,-0.9083686,-0.03120993,0,-0.4137228,0,0,0,0,-0.9806522,-0.2345109,-0.5797619,0.0634,,-9.144509464,0.119816589,0.010655126,0.130471715,-0.57921192,-9.723721384
2.630783,-0.2933231,0,-0.9166525,-0.02972309,0,-0.4140743,0,0,0,0,-0.9853387,-0.2343703,-0.5797557,0.0634,,-9.144411672,0.120020268,0.010654898,0.130675167,-0.57970402,-9.724115692
2.650784,-0.293877,0,-0.9249429,-0.02823228,0,-0.4144089,0,0,0,0,-0.9900225,-0.2342364,-0.5797492,0.0634,,-9.144309148,0.120214315,0.01065466,0.130868975,-0.58017246,-9.724481608
2.670784,-0.2944011,0,-0.9332395,-0.02673882,0,-0.4147254,0,0,0,0,-0.9947038,-0.2341098,-0.5797433,0.0634,,-9.144216088,0.12039801,0.010654443,0.131052453,-0.58061556,-9.724831648
2.690784,-0.2948951,0,-0.941542,-0.02524091,0,-0.4150253,0,0,0,0,-0.9993829,-0.2339899,-0.5797367,0.0634,,-9.144111987,0.1205722,0.0106542,0.1312264,-0.58103542,-9.725147407
2.710783,-0.2953592,0,-0.9498501,-0.02373933,0,-0.4153087,0,0,0,0,-1.00406,-0.2338765,-0.579729,0.0634,,-9.143990536,0.120736921,0.010653917,0.131390839,-0.58143218,-9.725422716
2.730783,-0.295793,0,-0.9581634,-0.02223295,0,-0.4155746,0,0,0,0,-1.008734,-0.2337701,-0.5797218,0.0634,,-9.143876972,0.120891574,0.010653652,0.131545226,-0.58180444,-9.725681412
2.750784,-0.2961968,0,-0.9664814,-0.0207284,0,-0.4158203,0,0,0,0,-1.013407,-0.2336719,-0.5797172,0.0634,,-9.143804416,0.121034565,0.010653483,0.131688049,-0.58214842,-9.725952836
2.770784,-0.2965703,0,-0.9748039,-0.01921777,0,-0.4160501,0,0,0,0,-1.018078,-0.2335799,-0.5797111,0.0634,,-9.143708202,0.12116838,0.010653259,0.131821639,-0.58247014,-9.726178342
2.790783,-0.2969135,0,-0.9831305,-0.01770469,0,-0.4162637,0,0,0,0,-1.022747,-0.2334945,-0.5797033,0.0634,,-9.143585174,0.121292828,0.010652973,0.1319458,-0.58276918,-9.726354354
2.810783,-0.2972264,0,-0.9914609,-0.01619013,0,-0.416459,0,0,0,0,-1.027415,-0.2334164,-0.5796964,0.0634,,-9.143476341,0.121406669,0.010652719,0.132059388,-0.5830426,-9.726518941
2.830784,-0.297509,0,-0.9997948,-0.01467275,0,-0.4166361,0,0,0,0,-1.032082,-0.2333455,-0.5796902,0.0634,,-9.143378549,0.121509948,0.010652491,0.132162439,-0.58329054,-9.726669089
2.850784,-0.2977612,0,-1.008132,-0.01315374,0,-0.4167965,0,0,0,0,-1.036747,-0.2332814,-0.579683,0.0634,,-9.143264984,0.121603526,0.010652226,0.132255752,-0.5835151,-9.726780084
2.870783,-0.2979829,0,-1.016471,-0.01163361,0,-0.4169369,0,0,0,0,-1.041411,-0.2332252,-0.5796787,0.0634,,-9.143197161,0.121685465,0.010652068,0.132337533,-0.58371166,-9.726908821
2.890783,-0.2981743,0,-1.024813,-0.01011116,0,-0.4170631,0,0,0,0,-1.046074,-0.2331748,-0.5796701,0.0634,,-9.143061514,0.121759141,0.010651752,0.132410893,-0.58388834,-9.726949854
2.910784,-0.298335,0,-1.033157,-0.008583912,0,-0.4171717,0,0,0,0,-1.050737,-0.2331313,-0.5796616,0.0634,,-9.142927445,0.121822559,0.01065144,0.132473999,-0.58404038,-9.726967825
2.930784,-0.2984654,0,-1.041503,-0.007064621,0,-0.4172575,0,0,0,0,-1.055399,-0.233097,-0.5796593,0.0634,,-9.142891167,0.121872675,0.010651355,0.13252403,-0.5841605,-9.727051667
2.950783,-0.2985651,0,-1.04985,-0.005535351,0,-0.4173323,0,0,0,0,-1.06006,-0.2330671,-0.5796486,0.0634,,-9.142722397,0.121916374,0.010650962,0.132567336,-0.58426522,-9.726987617
2.970783,-0.2986344,0,-1.058198,-0.004009966,0,-0.417385,0,0,0,0,-1.064721,-0.233046,-0.5796435,0.0634,,-9.142641956,0.121947167,0.010650775,0.132597942,-0.584339,-9.726980956
2.990784,-0.2986732,0,-1.066546,-0.002484234,0,-0.4174209,0,0,0,0,-1.069381,-0.2330317,-0.5796373,0.0634,,-9.142544164,0.121968145,0.010650547,0.132618692,-0.58438926,-9.726933424
3.010784,-0.2986813,0,-1.074895,-0.000956049,0,-0.4174388,0,0,0,0,-1.074042,-0.2330245,-0.5796314,0.0634,,-9.142451104,0.121978606,0.01065033,0.132628936,-0.58441432,-9.726865424
3.030783,-0.298659,0,-1.083244,0.00056941,0,-0.4174403,0,0,0,0,-1.078702,-0.2330239,-0.579624,0.0634,,-9.142334385,0.121979483,0.010650058,0.132629541,-0.58441642,-9.726750805
3.050783,-0.2986062,0,-1.091592,0.002094829,0,-0.4174203,0,0,0,0,-1.083363,-0.2330319,-0.5796215,0.0634,,-9.142294953,0.121967795,0.010649966,0.132617761,-0.58438842,-9.726683373
3.070784,-0.2985228,0,-1.099939,0.00362394,0,-0.4173875,0,0,0,0,-1.088024,-0.233045,-0.5796124,0.0634,,-9.14215142,0.121948628,0.010649632,0.13259826,-0.5843425,-9.72649392
3.090784,-0.2984089,0,-1.108286,0.005148501,0,-0.4173341,0,0,0,0,-1.092686,-0.2330664,-0.5796074,0.0634,,-9.142072555,0.121917426,0.010649448,0.132566874,-0.58426774,-9.726340295
3.110783,-0.2982644,0,-1.11663,0.006676514,0,-0.4172669,0,0,0,0,-1.097348,-0.2330932,-0.5795968,0.0634,,-9.141905363,0.121878166,0.010649059,0.132527225,-0.58417366,-9.726079023
3.130783,-0.2980895,0,-1.124973,0.008200443,0,-0.4171783,0,0,0,0,-1.102011,-0.2331287,-0.5795916,0.0634,,-9.141823344,0.121826414,0.010648868,0.132475281,-0.58404962,-9.725872964
3.150784,-0.2978841,0,-1.133314,0.009722528,0,-0.4170718,0,0,0,0,-1.106674,-0.2331713,-0.5795867,0.0634,,-9.141746057,0.12176422,0.010648688,0.132412908,-0.58390052,-9.725646577
3.170784,-0.2976484,0,-1.141652,0.01124305,0,-0.4169494,0,0,0,0,-1.111339,-0.2332203,-0.5795795,0.0634,,-9.141632492,0.121692762,0.010648423,0.132341184,-0.58372916,-9.725361652
3.190783,-0.2973822,0,-1.149987,0.01276554,0,-0.4168093,0,0,0,0,-1.116005,-0.2332763,-0.579572,0.0634,,-9.141514196,0.121610995,0.010648147,0.132259142,-0.58353302,-9.725047216
