t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total,,kinE_wagen,kinE_bumper,kinE_total
6.359998,0,0,-0.17063,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.379998,0,0,-0.179199,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.399998,0,0,-0.1877679,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.419998,0,0,-0.1963369,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.439998,0,0,-0.2049059,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.459998,0,0,-0.2134749,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.479998,0,0,-0.2220438,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.499998,0,0,-0.2306128,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.519998,0,0,-0.2391818,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.539998,0,0,-0.2477507,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.559998,0,0,-0.2563197,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.579998,0,0,-0.2648887,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.599998,0,0,-0.2734577,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.619998,0,0,-0.2820266,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.639997,0,0,-0.2905956,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.659997,0,0,-0.2991646,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.679997,0,0,-0.3077336,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.699997,0,0,-0.3163025,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.719997,0,0,-0.3248715,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.739997,0,0,-0.3334405,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.759997,0,0,-0.3420095,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.779998,0,0,-0.3505784,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.799998,0,0,-0.3591474,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.819998,0,0,-0.3677164,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.839998,0,0,-0.3762853,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.859998,0,0,-0.3848543,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.879998,0,0,-0.3934233,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.899998,0,0,-0.4019923,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.919998,0,0,-0.4105612,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.939998,0,0,-0.4191302,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.959998,0,0,-0.4276992,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.979998,0,0,-0.4362682,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
6.999998,0,0,-0.4448371,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.019998,0,0,-0.4534061,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.039998,0,0,-0.4619751,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.059998,0,0,-0.470544,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.079998,0,0,-0.479113,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.099998,0,0,-0.487682,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.119998,0,0,-0.496251,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.139997,0,0,-0.5048199,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.159997,0,0,-0.5133889,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.179997,0,0,-0.5219579,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.199997,0,0,-0.5305269,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.219997,0,0,-0.5390959,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.239997,0,0,-0.5476649,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.259997,0,0,-0.5562339,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.279997,0,0,-0.5648029,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.299997,0,0,-0.5733719,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.319997,0,0,-0.5819409,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.339997,0,0,-0.59051,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.359997,0,0,-0.599079,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.379997,0,0,-0.607648,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.399997,0,0,-0.616217,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.419997,0,0,-0.624786,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.439997,0,0,-0.633355,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.459997,0,0,-0.641924,0,0,-0.4284488,0,0,0,0,-0.8456995,0,,-0.17137952,0,-0.17137952,,0.036713675,0,0.036713675
7.479997,0,0,-0.650493,0,0,0.1836209,0,0,0,0,-0.8456995,-0.2448279,,0.07344836,-0.2448279,-0.17137954,,0.006743327,0.02997035,0.036713677
7.499997,0,0,-0.6468205,0,0,0.1836209,0,0,0,0,-0.8496167,-0.1958623,,0.07344836,-0.1958623,-0.12241394,,0.006743327,0.01918102,0.025924347
7.519997,0,0,-0.6431481,0,0,0.1836209,0,0,0,0,-0.8527505,-0.1566899,,0.07344836,-0.1566899,-0.08324154,,0.006743327,0.012275862,0.019019189
7.539997,0,0,-0.6394757,0,0,0.1836209,0,0,0,0,-0.8552575,-0.1253519,,0.07344836,-0.1253519,-0.05190354,,0.006743327,0.007856549,0.014599876
7.559998,0,0,-0.6358033,0,0,0.1836209,0,0,0,0,-0.8572631,-0.1002816,,0.07344836,-0.1002816,-0.02683324,,0.006743327,0.0050282,0.011771527
7.579998,0,0,-0.6321309,0,0,0.1836209,0,0,0,0,-0.8588676,-0.08022525,,0.07344836,-0.08022525,-0.00677689,,0.006743327,0.003218045,0.009961372
7.599998,0,0,-0.6284584,0,0,0.1836209,0,0,0,0,-0.8601512,-0.06418021,,0.07344836,-0.06418021,0.00926815,,0.006743327,0.00205955,0.008802877
7.619998,0,0,-0.624786,0,0,0.1836209,0,0,0,0,-0.8611781,-0.05134417,,0.07344836,-0.05134417,0.02210419,,0.006743327,0.001318112,0.008061439
7.639997,0,0,-0.6211136,0,0,0.1836209,0,0,0,0,-0.8619996,-0.04107535,,0.07344836,-0.04107535,0.03237301,,0.006743327,0.000843592,0.007586919
7.659997,0,0,-0.6174412,0,0,0.1836209,0,0,0,0,-0.8626568,-0.03286028,,0.07344836,-0.03286028,0.04058808,,0.006743327,0.000539899,0.007283226
7.679997,0,0,-0.6137688,0,0,0.1836209,0,0,0,0,-0.8631826,-0.02628823,,0.07344836,-0.02628823,0.04716013,,0.006743327,0.000345536,0.007088863
7.699997,0,0,-0.6100963,0,0,0.1836209,0,0,0,0,-0.8636032,-0.02103058,,0.07344836,-0.02103058,0.05241778,,0.006743327,0.000221143,0.00696447
7.719997,0,0,-0.6064239,0,0,0.1836209,0,0,0,0,-0.8639397,-0.01682447,,0.07344836,-0.01682447,0.05662389,,0.006743327,0.000141531,0.006884858
7.739997,0,0,-0.6027515,0,0,0.1836209,0,0,0,0,-0.8642089,-0.01345957,,0.07344836,-0.01345957,0.05998879,,0.006743327,9.058E-05,0.006833907
7.759997,0,0,-0.5990791,0,0,0.1836209,0,0,0,0,-0.8644242,-0.01076766,,0.07344836,-0.01076766,0.0626807,,0.006743327,5.79713E-05,0.006801298
7.779997,0,0,-0.5954067,0,0,0.1836209,0,0,0,0,-0.8645965,-0.008614129,,0.07344836,-0.008614129,0.064834231,,0.006743327,3.71016E-05,0.006780429
7.799997,0,0,-0.5917342,0,0,0.1836209,0,0,0,0,-0.8647343,-0.006891304,,0.07344836,-0.006891304,0.066557056,,0.006743327,2.3745E-05,0.006767072
7.819997,0,0,-0.5880618,0,0,0.1836209,0,0,0,0,-0.8648446,-0.005513044,,0.07344836,-0.005513044,0.067935316,,0.006743327,1.51968E-05,0.006758524
7.839997,0,0,-0.5843894,0,0,0.1836209,0,0,0,0,-0.8649328,-0.004410435,,0.07344836,-0.004410435,0.069037925,,0.006743327,9.72597E-06,0.006753053
7.859997,0,0,-0.580717,0,0,0.1836209,0,0,0,0,-0.8650033,-0.003528349,,0.07344836,-0.003528349,0.069920011,,0.006743327,6.22462E-06,0.006749552
7.879997,0,0,-0.5770445,0,0,0.1836209,0,0,0,0,-0.8650598,-0.002822679,,0.07344836,-0.002822679,0.070625681,,0.006743327,3.98376E-06,0.006747311
7.899997,0,0,-0.5733721,0,0,0.1836209,0,0,0,0,-0.865105,-0.002258144,,0.07344836,-0.002258144,0.071190216,,0.006743327,2.54961E-06,0.006745877
7.919997,0,0,-0.5696997,0,0,0.1836209,0,0,0,0,-0.8651411,-0.001806515,,0.07344836,-0.001806515,0.071641845,,0.006743327,1.63175E-06,0.006744959
7.939997,0,0,-0.5660273,0,0,0.1836209,0,0,0,0,-0.86517,-0.001445212,,0.07344836,-0.001445212,0.072003148,,0.006743327,1.04432E-06,0.006744371
7.959997,0,0,-0.5623549,0,0,0.1836209,0,0,0,0,-0.8651931,-0.00115617,,0.07344836,-0.00115617,0.07229219,,0.006743327,6.68365E-07,0.006743995
7.979997,0,0,-0.5586824,0,0,0.1836209,0,0,0,0,-0.8652116,-0.000924936,,0.07344836,-0.000924936,0.072523424,,0.006743327,4.27753E-07,0.006743755
7.999997,0,0,-0.55501,0,0,0.1836209,0,0,0,0,-0.8652264,-0.000739949,,0.07344836,-0.000739949,0.072708411,,0.006743327,2.73762E-07,0.006743601
8.019998,0,0,-0.5513376,0,0,0.1836209,0,0,0,0,-0.8652382,-0.000591959,,0.07344836,-0.000591959,0.072856401,,0.006743327,1.75208E-07,0.006743502
8.039997,0,0,-0.5476652,0,0,0.1836209,0,0,0,0,-0.8652477,-0.000473567,,0.07344836,-0.000473567,0.072974793,,0.006743327,1.12133E-07,0.006743439
8.059998,0,0,-0.5439928,0,0,0.1836209,0,0,0,0,-0.8652553,-0.000378854,,0.07344836,-0.000378854,0.073069506,,0.006743327,7.17651E-08,0.006743399
8.079997,0,0,-0.5403203,0,0,0.1836209,0,0,0,0,-0.8652614,-0.000303083,,0.07344836,-0.000303083,0.073145277,,0.006743327,4.59297E-08,0.006743373
8.099998,0,0,-0.5366479,0,0,0.1836209,0,0,0,0,-0.8652662,-0.000242467,,0.07344836,-0.000242467,0.073205894,,0.006743327,2.9395E-08,0.006743356
8.119997,0,0,-0.5329755,0,0,0.1836209,0,0,0,0,-0.8652701,-0.000193973,,0.07344836,-0.000193973,0.073254387,,0.006743327,1.88128E-08,0.006743346
8.139997,0,0,-0.5293031,0,0,0.1836209,0,0,0,0,-0.8652732,-0.000155179,,0.07344836,-0.000155179,0.073293181,,0.006743327,1.20402E-08,0.006743339
8.159997,0,0,-0.5256307,0,0,0.1836209,0,0,0,0,-0.8652757,-0.000124143,,0.07344836,-0.000124143,0.073324217,,0.006743327,7.70573E-09,0.006743335
8.179997,0,0,-0.5219582,0,0,0.1836209,0,0,0,0,-0.8652776,-9.93E-05,,0.07344836,-9.93143E-05,0.073349046,,0.006743327,4.93167E-09,0.006743332
8.199997,0,0,-0.5182858,0,0,0.1836209,0,0,0,0,-0.8652793,-7.95E-05,,0.07344836,-7.94515E-05,0.073368909,,0.006743327,3.15627E-09,0.00674333
8.219997,0,0,-0.5146134,0,0,0.1836209,0,0,0,0,-0.8652805,-6.36E-05,,0.07344836,-6.35612E-05,0.073384799,,0.006743327,2.02001E-09,0.006743329
8.239997,0,0,-0.510941,0,0,0.1836209,0,0,0,0,-0.8652815,-5.08E-05,,0.07344836,-5.0849E-05,0.073397511,,0.006743327,1.29281E-09,0.006743328
8.259997,0,0,-0.5072685,0,0,0.1836209,0,0,0,0,-0.8652824,-4.07E-05,,0.07344836,-4.06792E-05,0.073407681,,0.006743327,8.27397E-10,0.006743328
8.279997,0,0,-0.5035961,0,0,0.1836209,0,0,0,0,-0.865283,-3.25E-05,,0.07344836,-3.25433E-05,0.073415817,,0.006743327,5.29534E-10,0.006743328
8.299997,0,0,-0.4999237,0,0,0.1836209,0,0,0,0,-0.8652835,-2.60E-05,,0.07344836,-2.60347E-05,0.073422325,,0.006743327,3.38902E-10,0.006743327
8.319997,0,0,-0.4962513,0,0,0.1836209,0,0,0,0,-0.865284,-2.08E-05,,0.07344836,-2.08277E-05,0.073427532,,0.006743327,2.16897E-10,0.006743327
8.339997,0,0,-0.4925789,0,0,0.1836209,0,0,0,0,-0.8652843,-1.67E-05,,0.07344836,-1.66622E-05,0.073431698,,0.006743327,1.38814E-10,0.006743327
8.359997,0,0,-0.4889064,0,0,0.1836209,0,0,0,0,-0.8652846,-1.33E-05,,0.07344836,-1.33298E-05,0.07343503,,0.006743327,8.88411E-11,0.006743327
8.379997,0,0,-0.485234,0,0,0.1836209,0,0,0,0,-0.8652848,-1.07E-05,,0.07344836,-1.06638E-05,0.073437696,,0.006743327,5.68583E-11,0.006743327
8.399997,0,0,-0.4815616,0,0,0.1836209,0,0,0,0,-0.865285,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.419997,0,0,-0.4778892,0,0,0.1836209,0,0,0,0,-0.8652852,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.439997,0,0,-0.4742168,0,0,0.1836209,0,0,0,0,-0.8652853,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.459997,0,0,-0.4705443,0,0,0.1836209,0,0,0,0,-0.8652855,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.479997,0,0,-0.4668719,0,0,0.1836209,0,0,0,0,-0.8652857,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.499997,0,0,-0.4631995,0,0,0.1836209,0,0,0,0,-0.8652859,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.519997,0,0,-0.4595271,0,0,0.1836209,0,0,0,0,-0.8652861,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.539997,0,0,-0.4558547,0,0,0.1836209,0,0,0,0,-0.8652862,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.559997,0,0,-0.4521822,0,0,0.1836209,0,0,0,0,-0.8652864,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.579997,0,0,-0.4485098,0,0,0.1836209,0,0,0,0,-0.8652866,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.599997,0,0,-0.4448374,0,0,0.1836209,0,0,0,0,-0.8652868,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.619997,0,0,-0.441165,0,0,0.1836209,0,0,0,0,-0.8652869,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.639997,0,0,-0.4374925,0,0,0.1836209,0,0,0,0,-0.8652871,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.659997,0,0,-0.4338201,0,0,0.1836209,0,0,0,0,-0.8652873,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.679996,0,0,-0.4301477,0,0,0.1836209,0,0,0,0,-0.8652875,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.699997,0,0,-0.4264753,0,0,0.1836209,0,0,0,0,-0.8652877,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.719996,0,0,-0.4228029,0,0,0.1836209,0,0,0,0,-0.8652878,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.739997,0,0,-0.4191304,0,0,0.1836209,0,0,0,0,-0.865288,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.759997,0,0,-0.415458,0,0,0.1836209,0,0,0,0,-0.8652882,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.779997,0,0,-0.4117856,0,0,0.1836209,0,0,0,0,-0.8652884,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.799997,0,0,-0.4081132,0,0,0.1836209,0,0,0,0,-0.8652886,-8.53E-06,,0.07344836,-8.53104E-06,0.073439829,,0.006743327,3.63894E-11,0.006743327
8.819997,0,0,-0.4044408,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.839997,0,0,-0.4007683,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.859997,0,0,-0.3970959,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.879997,0,0,-0.3934235,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.899997,0,0,-0.3897511,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.919997,0,0,-0.3860787,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.939997,0,0,-0.3824062,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.959997,0,0,-0.3787338,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.979997,0,0,-0.3750614,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
8.999997,0,0,-0.371389,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.019997,0,0,-0.3677166,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.039997,0,0,-0.3640441,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.059997,0,0,-0.3603717,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.079997,0,0,-0.3566993,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.099997,0,0,-0.3530269,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.119997,0,0,-0.3493544,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.139997,0,0,-0.345682,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.159997,0,0,-0.3420096,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.179996,0,0,-0.3383372,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.199997,0,0,-0.3346648,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.219996,0,0,-0.3309923,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.239997,0,0,-0.3273199,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.259996,0,0,-0.3236475,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.279997,0,0,-0.3199751,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.299996,0,0,-0.3163027,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.319997,0,0,-0.3126302,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.339996,0,0,-0.3089578,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.359997,0,0,-0.3052854,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.379996,0,0,-0.301613,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.399997,0,0,-0.2979406,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.419996,0,0,-0.2942681,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.439997,0,0,-0.2905957,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.459996,0,0,-0.2869233,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.479997,0,0,-0.2832509,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.499996,0,0,-0.2795784,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.519997,0,0,-0.275906,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.539996,0,0,-0.2722336,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.559997,0,0,-0.2685612,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.579997,0,0,-0.2648888,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.599997,0,0,-0.2612163,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.619997,0,0,-0.2575439,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.639997,0,0,-0.2538715,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.659997,0,0,-0.2501991,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.679996,0,0,-0.2465267,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.699997,0,0,-0.2428542,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.719996,0,0,-0.2391818,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.739997,0,0,-0.2355094,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.759996,0,0,-0.231837,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.779997,0,0,-0.2281646,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.799996,0,0,-0.2244921,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
